"統一編號","商業名稱","商業地址","登記狀態"
"41375939","露比百寶箱企業社","新北市樹林區潭興街１０７巷３弄１６號４樓","歇業／撤銷"
"36945241","貴客商行","高雄市大樹區統嶺路７２之３７號","歇業／撤銷"
"41380383","窈窕比例企業社","新北市土城區中正路1號8樓之3","核准設立"
"39850486","洪文堂企業社","臺中市北屯區松茂里遼寧路一段５２６號１樓","核准設立"
"37907580","稼穗國際企業社","新北市淡水區新市一路3段101巷140號(1樓)","核准設立"
"37873478","祥通商行","新北市土城區明德路1段20巷2弄8號4樓","核准設立"
"41402957","商友健康科技實業","新北市板橋區文化路2段516號","核准設立"
"40720808","富群時尚健康芳療館","臺南市東區莊敬里莊敬路106號1樓","停業"
"09063693","鼎緒洋行","屏東縣東港鎮頂中里中山路８６－１號１樓","核准設立"
"19235288","中華免洗餐具行","南投縣南投市平和里南陽路一一二號","歇業／撤銷"
"47246032","竹奇行","新竹縣竹北市新崙里光明十一路８１號１樓","遷他縣市"
"47648090","傑帝商行","高雄市鳳山區建國路二段１９２巷１３弄１８號二樓之３","停業"
"05925712","慶光化工原料行","彰化縣彰化市信義里長壽街１６７號","核准設立"
"38507154","大禮記食品行","臺北市文山區保儀路109巷17號2樓","核准設立"
"02241693","青電企業社","新北市三重區自強路1段209號1樓","歇業／撤銷"
"47393245","宏紹企業社","雲林縣斗南鎮東仁里新生二路171巷19號1樓","核准設立"
"13372453","家品商行","新北市板橋區中正路３２５巷３弄８號","核准設立"
"40737630","愛力魔實業社","臺南市善化區北關里三民路91號1樓","核准設立"
"26009385","泓盈商行","高雄市鳳山區自由路１８號１樓","核准設立"
"38728781","以勒餐廳","高雄市苓雅區福建街２０７之１號１樓","核准設立"
"26342116","健宸企業社","臺北市松山區八德路4段709巷2之3號1樓","核准設立"
"38859072","鐵味食堂","臺中市北屯區平和里文心路四段２２５號","核准設立"
"45570981","和豐教材用品社","南投縣埔里鎮大城里吉祥巷8號","核准設立"
"00344906","集豐商店","基隆市中山區新生路二三號","核准設立"
"47653543","百分百文具百貨行","高雄市鳳山區文濱路140號142號1樓","核准設立"
"36916301","富民胡麻園商行","高雄市左營區富民路３９７號１樓","歇業／撤銷"
"47649350","雅秀企業社","高雄市鳳山區南正一路１２０號１樓","核准設立"
"31868569","耶和華生技企業社","臺北市內湖區星雲街138巷20號6樓","核准設立"
"37742856","滿記實業社","臺南市永康區安康里中華西街142號1樓","核准設立"
"40737630","愛力魔實業社","臺南市善化區北關里三民路91號1樓","歇業／撤銷"
"37569547","吉大吉企業社","臺南市安平區育平里健康三街17巷6號1樓","核准設立"
"36906556","隆旺食品行","高雄市三民區本和里大福街１５０-１號","歇業／撤銷"
"38578208","青陽商行","臺北市大安區延吉街123號1樓","核准設立"
"38758855","幸福平安企業社","彰化縣彰化市阿夷里金馬路1段505號1樓","歇業／撤銷"
"38660446","鉅峰企業社","高雄市鹽埕區七賢三路２１９之１號１樓","歇業／撤銷"
"26604292","曹麗娟藝廚美食","桃園市桃園區光興里縣府路十八號地下室","歇業／撤銷"
"38725222","君臨商行","高雄市鳥松區山腳路１８０之１號","核准設立"
"37849294","菁品實業社","桃園市蘆竹區營盤里六福路239號2樓之3","歇業／撤銷"
"68845104","富美工業原料行","臺南市北區國興里開元路312號","核准設立"
"41077333","必富電子企業社","新北市淡水區民權路19號16樓","核准設立"
"41624640","宏明化工原料行","宜蘭縣五結鄉上四村中正路二段一一二號一樓","核准設立"
"37566226","夏采設計企業社","臺南市安平區育平里平豐路44巷20號6樓之2","核准設立"
"41171055","城品企業社","新竹縣竹北市新社里國光街6巷11號6樓","核准設立"
"02411346","良友實業社","新北市新店區中興路2段25號10樓之2","核准設立"
"38514562","青果園鮮萃飲品企業社","臺北市大安區和平東路1段159之2號","核准設立"
"31871662","華師傅商行","臺北市信義區基隆路1段103號","停業"
"15533095","錦昌商店","高雄市甲仙區東安里和安街６６號１樓","核准設立"
"26993877","大唐行銷國際社","臺中市北屯區水景里東山路一段１９１之３號三樓","核准設立"
"36904641","媜品食品企業行","高雄市三民區建國三路２０號１６樓之１９","停業"
"10955222","啟順商行","彰化縣彰化市南興里雲長路123號1樓","核准設立"
"40742866","鼎立小吃店","臺南市永康區南灣里永大路1段330號1樓","核准設立"
"26804524","正達食品行","臺中市太平區太平里甲堤路468號","歇業／撤銷"
"25944701","品味館","高雄市小港區沿海１路３５１號","歇業／撤銷"
"40795151","安葳商行","屏東縣屏東市大連里德豐街63號5樓之2","歇業／撤銷"
"38725222","君臨商行","高雄市鳥松區山腳路１８０之１號","核准設立"
"38496564","老麵團食坊","臺北市萬華區和平西路3段61號(1樓)","核准設立"
"18073525","鼎立烘焙商行","新北市板橋區重慶路２６９巷１５號１樓","核准設立"
"13372453","家品商行","新北市板橋區中正路３２５巷３弄８號","核准設立"
"26016225","順慶企業社","高雄市鳳山區中山西路２５號１樓","核准設立"
"34831948","矽園科技企業社","桃園市桃園區龍壽里龍泉五街八六號一樓","歇業／撤銷"
"40627789","樂醍英式茶行","臺中市西屯區西安里文華路１４７號一樓","核准設立"
"10871363","益元食品生技商行","臺南市中西區西湖里湖美街32巷5號1樓","停業"
"26826674","寶芝林牛樟園","南投縣埔里鎮蜈蚣里榮光路46-9號","核准設立"
"26620764","福興小吃店","桃園市中壢區舊明里中正路415號1樓","停業"
"98931534","禾田企業社","屏東縣屏東市勝利里公正四街九五號八樓之二","停業"
"76958431","萬客來食品原料行","花蓮縣花蓮市主權里中華路382號1樓","核准設立"
"41296800","享青貿易","高雄市前鎮區英明一路４３巷４之４號","核准設立"
"25468185","弘崧茶業","南投縣名間鄉松柏村松柏街82-5號1樓","歇業／撤銷"
"45874801","壹豆醇品咖啡專賣店","臺中市潭子區潭興路3段105號","核准設立"
"37846402","豐炘商行","新竹市香山區頂褔里中山路700號","核准設立"
"41334059","?鎂生技企業社","高雄市三民區北平二街７２號１樓","核准設立"
"26999909","福順發商行","臺中市西屯區福林里福科路６９０號３樓","核准設立"
"41302198","一品咖啡專門店","高雄市鳥松區鳥松路１７號１樓","核准設立"
"38578208","青陽商行","新北市中和區連城路238號2樓之1","核准設立"
"26562271","上緣企業社","基隆市中正區調和街290巷45弄1號","歇業／撤銷"
"25789840","邱方工作室","臺南市永康區龍潭里龍安街316號2樓","核准設立"
"26494605","宏邦企業","嘉義縣新港鄉安和村4鄰番婆43號","核准設立"
"31554883","蔗一家企業社","桃園市桃園區會稽里大興路253號5樓","核准設立"
"40983914","郁昕貿易行","新竹縣湖口鄉鳳山村明科街15號1樓","核准設立"
"10965586","花媽婦嬰用品店","臺中市西區公?里三民西路100號1樓","核准設立"
"41358798","克萊絲企業社","基隆市中山區中和路168巷15弄26號4樓","核准設立"
"10965586","花媽婦嬰用品店","臺中市西區公?里三民西路100號1樓","核准設立"
"38578208","青陽商行","臺北市大安區延吉街123號1樓","遷他縣市"
"18136789","育賢教材用品社","南投縣埔里鎮大城里大城路三五號","核准設立"
"09063618","文濱文具百貨行","高雄市鳳山區文濱路１４０、１４２號１樓","核准設立"
"77552070","泰豐食品原料行","臺中市東區東英里東英九街１４９號一樓","核准設立"
"68466572","南洋工業原料行","臺南市南區再興里新城街2號","核准設立"
"30168785","快易烘企業社","臺北市北投區明德路5號2樓","歇業／撤銷"
"26675275","亞逸食品行","新北市新莊區中和街26巷5號3樓","核准設立"
"02447604","金茂商行","新北市板橋區長江路3段98號(1樓)","歇業／撤銷"
"99338785","鮪宇行","臺北市中山區松江路140巷6之2號1樓","核准設立"
"40802879","北海商行","屏東縣潮州鎮三星里三城路197號1樓","核准設立"
"10670422","信泰企業社","新北市板橋區光武街136巷3號(1樓)","核准設立"
"41295794","富爾禮商行","高雄市三民區鼎山街１９６號１樓","歇業／撤銷"
"10871363","益元食品生技商行","臺南市中西區西湖里湖美街32巷5號1樓","核准設立"
"10962552","黃遜耕食品行","彰化縣鹿港鎮順興里介壽路3段85號","歇業／撤銷"
"71230405","育志澱粉工廠","臺南市善化區西關里興農路151巷41號","核准設立"
"37660469","迅潔環保社","臺東縣臺東市豐年里寧夏街九十五號","核准設立"
"26370148","萊茵洋行","臺北市文山區景明街11巷4號","停業"
"02390314","采奕企業社","新北市永和區永和路2段57號7樓","核准設立"
"36860377","昶富工程行","臺東縣臺東市豐年里中興路三段一七七巷五十三號","廢止"
"15609849","桂韻行","雲林縣虎尾鎮西屯里三二九號","核准設立"
"47351272","中台再生科學實業社","南投縣南投市福山里八卦路521之5號","核准設立"
"38470543","宏泰自然植物顧問商號","臺北市內湖區康樂街136巷29弄15號7樓","核准設立"
"37891335","靚寶咖啡商行","新北市中和區捷運路135、137號(1樓)","歇業／撤銷"
"26984194","金力元生命理事經貿服務業社","臺中市北區明德里太原路一段486-1號","核准設立"
"38841691","騰耀企業社","臺中市南屯區南屯里河南路四段７０２號７樓","核准設立"
"38934939","富佳香食品原料行","彰化縣埔心鄉義民村員鹿路2段152號1樓","核准設立"
"37715339","凱?餐飲部","嘉義縣中埔鄉和美村後庄190之7號1樓","歇業／撤銷"
"26006991","威呈企業行","高雄市鳳山區五甲２路６２８號１樓","核准設立"
"38863218","宗松行","臺中市太平區中政里中興路１１３巷１５號１樓","核准設立"
"40798925","木衣林商行","屏東縣潮州鎮三共里曲江街77號1樓","核准設立"
"26606637","聯聖實業社","桃園市大園區內海里內海墘四六之十六號一樓","歇業／撤銷"
"37678398","成記雙糕潤行","屏東縣東港鎮朝安里朝隆路22號","核准設立"
"38555937","人品養生御膳坊","臺北市中山區錦州街50號8樓之18","核准設立"
"31954972","金如商行","臺北市松山區八德路3段155巷23號","歇業／撤銷"
"31688519","鴻寬國際創藝坊","新北市土城區永寧路22號","核准設立"
"41024316","良品商行","桃園市中壢區中正里興仁路二段463巷6號5樓","核准設立"
"10978007","竹間商行","臺中市北屯區?子里軍福十三路５２號１樓","核准設立"
"40652891","媽媽樂手作料理","臺中市南屯區同心里文心路一段１８６號１１樓之５","核准設立"
"26982077","彩迪朗企業社","臺中市北屯區平德里北平路三段75-8號1樓","歇業／撤銷"
"26562309","創新企業社","基隆市安樂區安和一街2巷24-6號(7樓)","停業"
"31860736","鼎原企業社","臺北市士林區永平街76號1樓","歇業／撤銷"
"38787916","元展科技開發洋行","雲林縣西螺鎮廣福里廣興路162號","核准設立"
"37562713","詮冠科技企業社","臺南市歸仁區南保里民權六街129號1樓","核准設立"
"98809203","泓明香料行","臺南市東區自強里中華東路2段243巷18號1樓","核准設立"
"78683445","七海食品原料行","臺南市中西區萬昌里民權路1段173號1樓","核准設立"
"26535845","開葉實業社","新北市三重區永福街197巷37弄15號","歇業／撤銷"
"30273415","馥品屋烘焙原料店","新北市樹林區大安路173號","核准設立"
"38505156","柯威企業社","臺北市中山區南京東路2段137號14樓","核准設立"
"41068257","亞洸企業社","新北市三重區三光街42號","核准設立"
"39824777","健勤廣告科技社","臺中市烏日區光明里五光路６７９巷８２弄１１號１樓","核准設立"
"41364975","晶讚企業社","新北市樹林區佳園路1段75巷206號(3樓)","核准設立"
"99455299","富育企業社","新北市板橋區民有街１２７之２號（現場僅供辦公室使用）","遷他縣市"
"39849524","嵐田企業社","臺中市南區和平里復興路二段７１巷５２之５號８樓","歇業／撤銷"
"41326451","永瑋企業社","高雄市岡山區竹圍東街１８２巷６號６樓","核准設立"
"26815347","大墩蜂巢商行","臺中市南屯區豐樂里大墩南路370號1樓","歇業／撤銷"
"41373475","黃金妙蓮企業社","新北市土城區金城路2段265號12樓","核准設立"
"26826219","龍霆企業社","南投縣竹山鎮桂林里中山路42之83號一樓","核准設立"
"26746905","三石食品行","新北市三重區重新路3段20號1樓","歇業／撤銷"
"40974437","福源廣企業社","宜蘭縣羅東鎮漢民里純精路二段105號一樓","核准設立"
"38703986","有利實業社","高雄市左營區南屏路２８２號１樓","核准設立"
"37707393","鼎泰國際貿易企業商行","嘉義市西區車店里上海路１０９號五樓之１","核准設立"
"36897590","百倢水電工程行","屏東縣屏東市三山里金城街65巷9號1樓","核准設立"
"39730075","九天企業社","雲林縣虎尾鎮西屯里大屯351之13號1樓","核准設立"
"41065771","這係韓企業社","新北市新莊區和平里思源路419巷1弄25號2樓","停業"
"45701442","百億燈飾工程行","雲林縣虎尾鎮西安里白宮街七二號","核准設立"
"26991006","友益企業社","臺中市東區振興里大智路１９２巷２３-１號一樓","停業"
"26497032","首馥食品行","嘉義縣新港鄉月潭村月眉潭201之2號附1","歇業／撤銷"
"41364975","晶讚企業社","新北市樹林區佳園路1段75巷206號(3樓)","遷他縣市"
"38673033","榮均企業社","屏東縣九如鄉耆老村田中街54號2樓","歇業／撤銷"
"40802619","?弘企業社","屏東縣潮州鎮三星里三林路２１６巷６號","核准設立"
"37681437","力金咖啡行","屏東縣屏東市豐源里林森路東四段47之3號","核准設立"
"88826695","新玉山商行","雲林縣斗六市鎮北里鎮北路七０二巷五三號","核准設立"
"69910454","丸英號","臺南市安平區金城里運河路73號1樓","核准設立"
"40802792","泰豊商行","屏東縣屏東市泰安里信義路１４１-１號一樓","核准設立"
"74961657","仙湖農場","臺南市東山區南勢里大洋6之6號","核准設立"
"25486389","御樣商行","雲林縣斗南鎮西岐里六合街9號1樓","核准設立"
"15533031","俊暐食品行","高雄市大樹區九曲里九曲路３０７巷３３號１樓","核准設立"
"41373475","黃金妙蓮企業社","新北市土城區金城路2段265號12樓","歇業／撤銷"
"31683747","賞讚食品行","新北市新莊區中平路82巷6號3樓","廢止"
"10986225","憲宏商行","臺中市南屯區同心里文心路一段186號19樓之9","歇業／撤銷"
"45839489","寶格曼經典美研館","臺中市東區旱溪里自由路三段316號1樓","核准設立"
"26768479","彩虹狗寵物社","新北市板橋區漢生西路165巷50號","核准設立"
"36826596","太昊企業社","臺南市安平區平通里慶平路703號1樓","歇業／撤銷"
"31684372","小太陽食品行","新北市汐止區明峰街297巷3弄1之1號2樓","歇業／撤銷"
"41085137","香草日韓精品","新北市林口區興林路42之3號","核准設立"
"38964898","喜信園企業社","南投縣埔里鎮北門里中山路二段183號","停業"
"41316989","子淩企業行","高雄市三民區吉林街５７巷３５號１樓","核准設立"
"47372945","長隆行","彰化縣彰化市西勢里忠義街97號1樓","核准設立"
"41364975","晶讚企業社","臺北市萬華區艋舺大道336巷11號4樓","核准設立"
"10990071","賞味工坊","臺中市南區樹義里福田二街338號1樓","停業"
"26768479","彩虹狗寵物社","新北市板橋區漢生西路165巷50號","核准設立"
"38829887","傑瑞企業社","臺中市西屯區西安里西屯路二段２９７之１６號２樓之３","歇業／撤銷"
"73839139","光礎企業行","新竹市香山區埔前里牛埔南路169-11號一樓","核准設立"
"31693061","佳聖食品行","新北市中和區建二路157號","遷他縣市"
"41289033","乃師企業行","高雄市新興區復興一路６３號１１樓之２","核准設立"
"40568965","正勤皂材行","臺中市大里區立仁里新仁路一段２１７巷１３號１樓","核准設立"
"40798925","木衣林商行","屏東縣屏東市空翔里迪化街29號5樓之1","核准設立"
"26336542","秉記餐飲館","臺北市內湖區康寧路3段16巷115號","歇業／撤銷"
"41393198","興福泰食品行","新北市中和區員山路611巷4弄33之3號(2樓)","核准設立"
"17856036","明吉企業行","高雄市苓雅區興中２路１２２號","核准設立"
"40885527","一利商行","臺南市安平區億載里永華十一街17巷25號3樓之4","核准設立"
"97626368","梅景便當食品工廠","雲林縣西螺鎮正興里興農西路六二號","核准設立"
"13790689","禾泰什糧行","新北市新莊區福樂街１２號２樓（現場僅供辦公室使用）","核准設立"
"37559365","千田商行","臺南市永康區西勢里富強路1段279巷31弄1號1樓","核准設立"
"37816575","提督興業","桃園市中壢區普慶里中山東路二段545號3樓","核准設立"
"38460432","雙西廚房","臺北市士林區至善路3段77號(1樓)","歇業／撤銷"
"31563118","翔富開發科技","桃園市桃園區中寧里大興西路二段7號14樓之1","停業"
"31646841","皇品企業社","新竹市東區科園里科學園路212巷2號一樓","核准設立"
"68297802","利泰香料行","臺南市永康區五王里成功路222號1樓","核准設立"
"26795877","東吟商號","花蓮縣花蓮市民孝里東興1街82之1號1樓","歇業／撤銷"
"26501704","東湧企業行","連江縣東引鄉中柳村42號","核准設立"
"26741747","明揚企業社","新北市永和區豫溪街78號1樓","歇業／撤銷"
"26541001","?大食品社","新北市蘆洲區永平街32巷45弄9號1樓","廢止"
"41304251","諄爵企業社","高雄市小港區山明路３０７巷１６０號","核准設立"
"06486199","世峰行","臺南市北區大豐里大興街325巷56號1樓","核准設立"
"10988011","喜多國際行銷企業社","臺中市南區樹德里德富路60號7樓之2","停業"
"30365842","吉香食品行","桃園市桃園區大興里春日路７５２號１樓","歇業／撤銷"
"41291306","翔園企業社","高雄市美濃區興南街２５號１樓","核准設立"
"38758980","智揚生技工業社","彰化縣員林市南興里南潭路119巷13弄3號","核准設立"
"40860624","天佑企業社","臺南市後壁區嘉田里12之8號","核准設立"
"02118005","尚豐企業社","新北市八里區忠孝路187號(1樓)","核准設立"
"00226302","寬和實業社","高雄市苓雅區中正二路１６１號１２樓之５","停業"
"38567672","康利企業社","臺北市信義區基隆路1段364巷40號2樓","核准設立"
"41194775","台灣尚品食品企業","宜蘭縣冬山鄉群英村冬山路五段321號一樓","停業"
"38831693","華軒企業社","臺中市北區健行里中清路一段３２５號９樓之１９","歇業／撤銷"
"41320941","琁峪商行","高雄市三民區大裕路２２６之１號７樓","核准設立"
"40804757","翔凡企業社","屏東縣新埤鄉建功村中興路１４號１樓","核准設立"
"26228353","泰前國際貿易商行","臺北市中山區錦州街23巷16號1樓","歇業／撤銷"
"41330650","宏華鑽實業社","高雄市三民區寶盛里臥龍路４９號六樓之２","核准設立"
"36699254","瑞太行","臺南市新營區南興里延平路138之3號1樓","核准設立"
"26948584","峰榮商行","南投縣埔里鎮杷城里民有二街30號","核准設立"
"13321764","明嘉洋行","高雄市岡山區平安里文賢路３７號１樓","核准設立"
"39857740","正順農產行","雲林縣二崙鄉港後村安平路18號1樓","核准設立"
"36939923","機米工程行","高雄市左營區立文路７７號４樓","停業"
"19210250","廣生碾米工廠","苗栗縣苗栗市清華里7鄰為公路173號","核准設立"
"72068443","三興原料行","臺南市永康區五王里南工街44號","核准設立"
"99386316","多力倫企業社","高雄市小港區順苓里宏平路４７５號１樓","歇業／撤銷"
"41366592","祿爵企業社","新北市鶯歌區尖山路156巷3之1號6樓","核准設立"
"39865919","六米豆食品企業社","雲林縣斗南鎮南昌里光復街36號2樓之6","歇業／撤銷"
"37680676","康威藥局","屏東縣屏東市華山里瑞光路3段92之1號","核准設立"
"38785240","維也納咖啡","雲林縣斗六市忠孝里三民路10號","核准設立"
"38984851","嘉琳國際企業社","苗栗縣竹南鎮龍鳳里龍山路一段196巷2號2樓","核准設立"
"81878140","嘉新免洗餐具行","高雄市仁武區南勢巷６之１號","核准設立"
"36896918","巨燁企業社","屏東縣鹽埔鄉鹽中村勝利路33巷3號1樓","歇業／撤銷"
"26473897","米堤企業行","高雄市旗山區旗甲路１段６巷８號","核准設立"
"40861145","江湖餐飲企業社","臺南市中西區光賢里中華西路2段580巷21弄33號1樓","停業"
"40800611","訓成商行","屏東縣枋寮鄉人和村建興路109號","核准設立"
"26338372","青合行","臺北市士林區社中街474號(2樓)","歇業／撤銷"
"36912298","合眾水產行","高雄市前鎮區修文街１３５號１樓","遷他縣市"
"02107817","京軒商行","新北市三重區環河南路29號","停業"
"37561123","美夢成真企業行","臺南市永康區網寮里文化路320號1樓","停業"
"10975472","群鐮高生技企業社","臺中市烏日區學田里學田路722巷16弄20號","歇業／撤銷"
"99874188","辛鴻商行","苗栗縣竹南鎮竹興里16鄰竹圍街249巷12號1樓","核准設立"
"40800099","宜家商行","屏東縣屏東市公館里公興路221巷83號1樓","核准設立"
"26360562","喜德服裝工作室","臺北市士林區文林路89號","遷他縣市"
"41391706","永貞夯米包店","新北市永和區永貞路216號","核准設立"
"37659553","布魯斯國際商行","臺東縣臺東市豐榮里仁義北路一五五號","核准設立"
"37569407","棠晴企業社","臺南市安南區溪心里本原街2段50巷3弄15號1樓","歇業／撤銷"
"15533052","承鴻食品行","高雄市大樹區九曲里九曲路３０７巷３３號１樓","核准設立"
"99757674","李進財企業社","新北市新莊區中義街39號5樓","核准設立"
"38792853","歐雅仕商行","雲林縣土庫鎮後埔里雙人厝65號","核准設立"
"41168988","米時商行","新竹縣湖口鄉信勢村18鄰新化街５７號","核准設立"
"36912298","合眾水產行","臺北市信義區松山路315之1號","停業"
"40800611","訓成商行","屏東縣枋寮鄉人和村建興路109號","核准設立"
"37809976","明暘企業社","桃園市中壢區振興里龍泉街137巷52弄6號1樓","核准設立"
"37794495","玖伍柒企業社","桃園市桃園區武陵里復興路95號","遷他縣市"
"68561302","美豐工業原料行","臺南市中西區天后里西門路2段278號1樓","核准設立"
"38658259","臻善禮儀社","高雄市苓雅區昇平街３８號１樓","核准設立"
"37562376","吉快樂寵物蛋糕屋","臺南市北區元寶里開元路485巷41弄3號1樓","核准設立"
"73865902","邦康生技企業","臺南市安平區建平里建平九街26號1樓","核准設立"
"10953527","偉達食品原料行","彰化縣彰化市台鳳里互助一街７巷９８號１樓","核准設立"
"57911210","赤崁企業行","臺南市東區後甲里裕農路811號1樓","核准設立"
"10969204","金品水蒸蛋糕","臺中市北屯區后庄里中清路108巷1號12樓之3","停業"
"38836923","孫家廚房","臺中市西區忠明里中美街４７１號２樓","歇業／撤銷"
"10957241","永光生化科技社","彰化縣員林市中正里育英路22巷9號2樓","核准設立"
"37820536","雲濤事業社","桃園市中壢區中正里榮安二街117號1樓","核准設立"
"41375023","寰泰企業社","新北市三重區福德南路37之2號","核准設立"
