"統一編號","商業名稱","商業地址","登記狀態"
"37836066","三本整合行銷傳播","宜蘭縣冬山鄉冬山村中正路展南三巷1弄11號一樓","核准設立"
"17939043","阿萬之家臘味","宜蘭縣五結鄉利澤村利成路二段60巷20號一樓","核准設立"
"38701066","甘家院子商行","高雄市新興區青年一路１６２號","核准設立"
"48761083","湘琪工作室","臺北市信義區忠孝東路5段510號4樓之2","廢止"
"30293664","偉客企業社","新北市中和區中山路3段114巷28弄6之2號","核准設立"
"48935726","星鑽工作室","臺北市大安區敦化南路2段170號3樓","歇業／撤銷"
"38721416","龍贏商行","高雄市前鎮區文林街３８號７樓","停業"
"37821140","莉婕美學生活館","桃園市八德區大福里介壽路一段112之2號7樓","核准設立"
"10982945","常富企業社","臺中市南區永和里南和路56號8樓56號","歇業／撤銷"
"10805028","中華尖端生技企業社","臺南市東區文聖里裕農一街180巷38號1樓","停業"
"45829378","佳萍企業社","臺中市沙鹿區沙鹿里大同街８１號一樓","核准設立"
"37583610","勾勾鍋企業社","臺南市中西區萬昌里府前路1段16、18號1樓","核准設立"
"34788077","葛蕾扇創意工作坊","宜蘭縣南澳鄉南澳村中正路36巷2─1號一樓","核准設立"
"08644841","南星精品專賣店","新北市板橋區文化路２段４８６號","歇業／撤銷"
"10666187","提拉工坊","桃園市中壢區興平里元化路２段８０號１樓","遷他縣市"
"26766444","史威技企業社","新北市蘆洲區民權路106巷5弄5號4樓","歇業／撤銷"
"10476335","富雄企業社","嘉義縣民雄鄉雙福村１１鄰建國路二段６６號１樓","歇業／撤銷"
"25559050","興家邦美食廳","臺南市中西區天后里民族路2段373號","歇業／撤銷"
"48713111","開立企業社","桃園市桃園區寶安里安慶街１３３巷４號１樓","歇業／撤銷"
"48908586","星寶國際生活顧問企業社","臺北市北投區光明路200號14樓之17","核准設立"
"26541240","亞昕企業社","新北市中和區圓通路305巷32號7樓之1","核准設立"
"09344441","寶渥商行","臺中市西屯區至善里台中港路二段１８４巷６號１樓","歇業／撤銷"
"57981334","順全國際商行","高雄市左營區福山里自由４路３３號１樓","停業"
"25662174","京品餃子食堂","臺北市士林區福華路148號1樓","歇業／撤銷"
"09797181","聖葳治食品商行","桃園市桃園區中興里永安路３３３號１樓","廢止"
"45205078","菁英企業行","臺中市北屯區軍功里軍榮街２６巷１５號１樓","核准設立"
"10468530","盛匯企業行","臺南市永康區埔園里龍埔街283巷36號1樓","歇業／撤銷"
"25732832","裕欣企業行","高雄市仁武區大灣里仁雄路１８４之３號１樓","歇業／撤銷"
"41100518","鼎珍饌企業社","新北市土城區中央路2段50巷2弄5之3號","核准設立"
"45838334","宥翔企業社","臺中市北屯區平福里崇德二路2段27號11樓","核准設立"
"21527542","嬌姿碧柔舒活館","新北市板橋區忠孝路１６３號","歇業／撤銷"
"37555327","萬全食品商行","臺南市仁德區一甲里文南街56號1樓","停業"
"41366592","祿爵企業社","新北市鶯歌區尖山路156巷3之1號6樓","核准設立"
"41384727","長鴻國際實業社","新北市永和區秀朗路1段82號10樓之4","核准設立"
"25564080","宸昇企業社","臺北市萬華區昆明街76號6樓之1","廢止"
"34951112","保芝靈企業社","屏東縣高樹鄉高樹村南興路58巷15號1樓","停業"
"26254984","覺果實業社","臺北市中山區五常街53巷39號3樓","歇業／撤銷"
"34770689","樂福商行","新北市新店區建國路171號","核准設立"
"21840228","海芋精緻餐飲館","雲林縣虎尾鎮平和里成和三街一六號一樓","歇業／撤銷"
"25569917","樸實工作室","臺北市中山區民生東路1段72號7樓之8","遷他縣市"
"31480378","東昇企業社","花蓮縣吉安鄉慶豐村慶北３街４４２巷２號","核准設立"
"40735801","立盛企業行","臺南市安定區蘇厝里蘇厝364之3號1樓","核准設立"
"09248480","艾草傳奇生活館","彰化縣花壇鄉長沙村中正路７８號２樓（限辦公室使用）","歇業／撤銷"
"10642616","泰樂亞養生館","新北市板橋區四維路１３９號之１２樓（現場僅供辦公室使用）","歇業／撤銷"
"39805167","炭坑烤肉店","臺中市太平區中平里太平二十二街４８號１樓","歇業／撤銷"
"09336462","中基食材行","臺中市西屯區何厝里何厝東二街２３號３樓之１","核准設立"
"48896414","九象限顧問展業社","臺北市大安區忠孝東路4段162號10樓之2","核准設立"
"48690594","瑞芙妍美容複合式休閒坊","臺北市士林區美德街64號1樓","遷他縣市"
"41099224","昶升商行","新北市鶯歌區尖山路174巷25號(1樓)","核准設立"
"31951356","陳楠倉企業社","臺北市中山區民生東路1段42號7樓之8","核准設立"
"09984488","永晉藥膳坊","新北市三重區萬全街７２號","核准設立"
"25919365","活力企業社","高雄市前鎮區后平路87號7樓","停業"
"26009385","泓盈商行","高雄市鳳山區自由路１８號１樓","核准設立"
"38503045","老蕭食藝工作室","臺北市大安區光復南路390號5樓","核准設立"
"02224744","後街多元藝術企業","新北市中和區秀朗路3段78巷4弄11號4樓","核准設立"
"10118838","盛捷人力派遣實業社","臺南市東區崇德里崇德十一街58號1樓","歇業／撤銷"
"30189276","雅米餐飲行銷顧問","新北市中和區景平路６９９號１樓","歇業／撤銷"
"31401830","肌膚之親美麗生活館","新北市板橋區忠孝路１６３號１樓","停業"
"41036426","小熊藝文廚房","桃園市龜山區大華里文東三街25號6樓","核准設立"
"26367404","好喜歡小吃店","臺北市大同區南京西路41號(1樓、2樓)","歇業／撤銷"
"30310946","富慧企業社","新北市板橋區國泰街68巷26之2號","核准設立"
"26445387","莊博科技土產行","臺南市北區長榮里長榮路5段41巷46號13樓之2","核准設立"
"38693827","永豐視博眼鏡行","高雄市前鎮區永豐路８７號１樓","核准設立"
"10369659","亮妤工作室","臺北市信義區忠孝東路5段510號4樓之2","歇業／撤銷"
"25922729","活泉商行","高雄市三民區水源路87號","遷他縣市"
"45382138","龍康國際商行","臺中市清水區清水里中正街７０－７號１樓","遷他縣市"
"39812239","茶禮布朗茶行","臺中市西屯區何源里漢口路二段２５７號１樓","核准設立"
"09284247","耀德健康生活館","彰化縣彰化市平和里中華西路４１６號１樓","核准設立"
"31566635","吉芽鮮食工坊","桃園市桃園區民生里民生路192號1樓","遷他縣市"
"10883109","萬寶國餐飲館","臺南市安平區建平里建平十一街126號1樓","歇業／撤銷"
"09838248","摩登麗緻美容舒壓館","新北市蘆洲區光榮路２４號１樓","歇業／撤銷"
"40580709","芋樂世界農產食品行","臺中市大甲區武陵里中山路一段１３１號一樓","核准設立"
"41478739","童的家烘培坊","新竹縣竹北市聯興里環北路五段86號1樓","核准設立"
"14169788","崴勝商行","雲林縣古坑鄉永昌村文昌路一三六之一號","遷他縣市"
"01246615","法華素食餐廳","臺北市松山區民權東路3段132號1樓","廢止"
"10051920","全家保健養身館","新北市新店區安和路２段７３號１樓","歇業／撤銷"
"48879055","富宜商行","臺北市松山區民權東路3段160巷19弄6號","歇業／撤銷"
"25922729","活泉商行","屏東縣高樹鄉長榮村南昌路16號","停業"
"38578208","青陽商行","臺北市大安區延吉街123號1樓","核准設立"
"10847575","南年行","臺南市新營區忠政里府西路65號1樓","遷他縣市"
"09027418","亞民企業社","臺南市麻豆區油車里自由路45之1號1樓","核准設立"
"40863349","山小食品企業社","臺南市北區和順里民德路105巷30號1樓","核准設立"
"26604292","曹麗娟藝廚美食","桃園市桃園區光興里縣府路十八號地下室","歇業／撤銷"
"10847575","南年行","臺中市北屯區平德里文昌二街2巷2號3樓","停業"
"31859549","明白行銷策略工作室","臺北市中山區南京東路3段201號3樓","歇業／撤銷"
"09836375","山山開發行","桃園市平鎮區義民里復旦路２段２１１巷１號１樓","廢止"
"38725222","君臨商行","高雄市鳥松區山腳路１８０之１號","核准設立"
"25246895","綠萌食品行","臺中市大里區東湖里中興路一段泉水巷232號一樓","歇業／撤銷"
"25728302","京鶴企業社","高雄市鳳山區鎮南里南正二路５１巷２之１號","歇業／撤銷"
"45392255","真味上品食品行","臺中市西區公平里公益路２３６號１樓","歇業／撤銷"
"38568378","宥禾餐飲管理顧問工作室","臺北市大安區安居街34巷7號","核准設立"
"45808492","水巷茶弄飲料店","彰化縣和美鎮仁愛里鹿和路６段３６３號１樓","歇業／撤銷"
"10268218","智輝企業社","高雄市鼓山區大順１路９０９巷１４號","遷他縣市"
"30324054","銳霈企業社","新竹市東區新莊里關新路27號十二樓之2","核准設立"
"25358645","愛姣企業社","彰化縣彰化市向陽里中華西路５５９號１樓","停業"
"30272422","海達企業社","新北市淡水區中正路264號","停業"
"41393731","雅品美食生活坊","新北市新店區中正路195號2樓","核准設立"
"38571789","穎欣企業社","臺北市中正區仁愛路2段27號4樓","歇業／撤銷"
"38572788","茂榮企業社","臺北市文山區木新路2段3號7樓","核准設立"
"41171055","城品企業社","新竹縣竹北市新社里國光街6巷11號6樓","核准設立"
"21328327","恆玖園商行","高雄市新興區民享街８３號１樓","停業"
"37972076","京燕堂","金門縣金寧鄉湖埔村湖下159之1號","廢止"
"26235571","全球聯網時報社","臺北市中正區衡陽路20號3樓","遷他縣市"
"15526778","德至百草店","高雄市大寮區進學路３４巷１１號","核准設立"
"09248257","綠色優勢生技企業社","臺中市西區平和里樂群街９４巷１９號１樓","歇業／撤銷"
"30304830","綠寶石生技食品企業社","新北市淡水區中山路95巷18號","核准設立"
"38510073","為薪企業社","臺北市中山區復興北路400號3樓之2","核准設立"
"48848188","甄選精品店","臺北市萬華區西寧南路72之1號2樓","歇業／撤銷"
"10506507","金胤行銷管理企業社","新北市板橋區松柏街15巷11之3號","廢止"
"25665947","樂芙工作室","臺北市大安區光復南路102號8樓","歇業／撤銷"
"30269263","艾美香氛世界坊","新北市新莊區中正路145之17號2樓","歇業／撤銷"
"30148304","樂洋企業社","新北市中和區景平路180號21樓之7","歇業／撤銷"
"37844592","君驊企業社","新竹市香山區內湖里五福路一段11巷27號一樓","核准設立"
"34930927","貝克里麵包專門店","新竹市北區潛園里西大路429號一樓","核准設立"
"26424720","椿麟企業社","臺南市東區崇善里崇善五街46巷9號1樓","歇業／撤銷"
"37679214","翔佑企業社","屏東縣屏東市華山里大連路60之19號","核准設立"
"25901935","夜世界泰式養生館","高雄市三民區九如二路３１３號１樓","核准設立"
"21469472","中夫興業商行","臺中市北區明德里忠明３街１２號１樓","歇業／撤銷"
"30159218","辣霸天鮮味坊","基隆市仁愛區新店里孝一路５６號１樓","歇業／撤銷"
"38859707","雞優谷商行","南投縣埔里鎮同聲里隆生路97之5號","核准設立"
"26972916","智慧海人文工作坊","臺中市潭子區東寶里雅潭路二段93巷5-17號1樓","核准設立"
"38929133","愛食光下午茶","彰化縣員林市中山里三民街73號","核准設立"
"21800859","聖群企業社","臺中市潭子區栗林里民生街９８巷１弄４號１樓","歇業／撤銷"
"21417658","木德商行","臺中市北屯區平田里文心路４段９５５號７樓之６","歇業／撤銷"
"21403802","純益企業社","雲林縣斗六市久安里久安東路九五號一樓","核准設立"
"10851394","哈樂茶飲店","臺南市南區南都里中華南路2段315巷5弄10號2樓","核准設立"
"25569917","健康夠工作室","新北市三重區永福街98巷21號6樓","歇業／撤銷"
"26246155","吉時國際企業社","臺北市大同區承德路2段175巷1號1樓","歇業／撤銷"
"25668347","寮幗像豆咖啡企業社","臺北市北投區裕民三路21號1樓","遷他縣市"
"29200870","世紀企業社","臺北市中正區漢口街1段31號4樓","核准設立"
"36942244","榮神益人企業社","高雄市三民區修武街１７號","核准設立"
"38564020","立拓點和食館","臺北市信義區基隆路1段155號12樓之6","核准設立"
"29303593","丹綺美容氧身名店","新北市中和區景新街３２０號２樓","歇業／撤銷"
"41376515","淞皇食品商行","新北市土城區清水路98巷3弄23號4樓","核准設立"
"10525764","婕邑企業社","桃園市桃園區龍鳳里龍安街１４巷１４號１樓","核准設立"
"45780213","采君飲食店","臺中市大里區東興里益民路２段２５９號一樓","歇業／撤銷"
"38725222","君臨商行","高雄市鳥松區山腳路１８０之１號","核准設立"
"19738704","明漢企業行","嘉義市東區興仁里興仁街１０巷２號一樓","核准設立"
"48680006","玉庭企業社","臺北市士林區天母東路8巷27號3樓之1","廢止"
"31716331","微笑實業","臺北市北投區三合街2段489號","核准設立"
"41192832","醫德生物科技國際行","宜蘭縣宜蘭市民權里民權路一段109號一樓","核准設立"
"37793307","樂米企業社","桃園市八德區大昌里介壽路二段364巷61弄15號2樓","核准設立"
"39770580","竹野食品行","彰化縣溪州鄉溪厝村中山路2段170號1樓","歇業／撤銷"
"31586463","東渤企業社","桃園市桃園區中成里永安路387號2樓之4","核准設立"
"31694505","妮采工作室","新北市泰山區明志路2段254巷16弄17號4樓","核准設立"
"45417278","夏威夷飲食茶坊","臺中市北區賴明里漢口路四段４７號１樓","歇業／撤銷"
"30299392","樂禾實業社","新北市鶯歌區忠孝街11之1號11樓","停業"
"26016225","順慶企業社","高雄市鳳山區中山西路２５號１樓","核准設立"
"21629626","夏威夷工作室","高雄市鳳山區鎮北里北明街８３號１２樓（營業所在地僅供辦公連絡用）","歇業／撤銷"
"10949398","員聖商行","彰化縣員林市新生里靜修路73號1樓","核准設立"
"10200013","亮晶晶冷飲店","高雄市新興區新田路１１８號","歇業／撤銷"
"38504380","巧品手工小鋪","臺北市內湖區康寧路3段189巷30號","核准設立"
"36936073","瑋秀企業社","高雄市左營區修明街１２１號３樓之２","核准設立"
"26753291","富俐企業社","新北市板橋區懷仁街34巷16號","停業"
"09604375","桃花源文化出版社","新北市中和區南山路２３６巷２２弄２１之２號３樓（現場僅供辦公室使用）","核准設立"
"45583753","舒菲雅餐廳","臺中市北區淡溝里博館一街１３號１樓","歇業／撤銷"
"38507416","喬艾拉工作室","臺北市中山區明水路397巷7弄17號","歇業／撤銷"
"48690855","粉紅兔企業社","臺北市萬華區西寧南路70號3樓之12","遷他縣市"
"26365341","波森國際貿易企業社","臺北市文山區景後街124號","核准設立"
"09759264","禾康企業社","新竹縣竹北市光明六路東二段２０號１樓","核准設立"
"21318171","巨獅商行","高雄市三民區精華里嫩江街６９號","歇業／撤銷"
"26230983","雲端管理顧問企業社","臺北市信義區嘉興街180號6樓","歇業／撤銷"
"26361372","龍石撰文創工作室","臺北市文山區富山路1號3樓","歇業／撤銷"
"26533298","崴森商行","新北市汐止區瑞松街152巷55弄4號","核准設立"
"41064702","武漢企業社","新北市鶯歌區明圓街6棟1號(1樓)","停業"
"36918808","飛凡企業行","高雄市大寮區進學路１１８巷５０號１樓","核准設立"
"37972076","京燕堂","金門縣金寧鄉湖埔村湖下159之1號","核准設立"
"42270075","佑嘉企業社","臺北市松山區南京東路4段47號2樓","核准設立"
"26220401","兆霖企業社","新北市中和區中和路241號2樓之19","核准設立"
"25660197","樂活優商業企業社","臺北市內湖區大湖山莊街223號4樓","核准設立"
"45310281","御勝企業社","彰化縣彰化市南瑤里民族路１０８號１樓","歇業／撤銷"
"38578208","青陽商行","新北市中和區連城路238號2樓之1","核准設立"
"26350889","繪我設計工作室","臺北市北投區西安街1段233號4樓之5","遷他縣市"
"10354776","河童工作室","臺北市大安區敦化南路2段172巷16號","歇業／撤銷"
"10801796","基布滋企業行","臺南市安平區平安里安平路402號1樓","歇業／撤銷"
"25666642","瘦身殿堂形象工作室","新北市深坑區北深路3段240之1號16樓","遷他縣市"
"45734529","天然家族企業社","臺中市南區工學里工學北路１６９號１樓","歇業／撤銷"
"30339444","阿爾彌斯企業社","花蓮縣花蓮市國富里富國路80之3號","歇業／撤銷"
"10965586","花媽婦嬰用品店","臺中市西區公?里三民西路100號1樓","核准設立"
"02448420","天衛食品工作坊","新北市新莊區建安街16巷2號3樓","停業"
"48701804","源富洋行","臺北市文山區辛亥路7段65巷7號2樓","核准設立"
"10690855","喜圓食品行","新北市永和區秀安街１號１樓","歇業／撤銷"
"31550280","松林養生館","桃園市中壢區自信里榮安一街513號1樓","歇業／撤銷"
"29263375","鈿莉化粧品坊","新北市蘆洲區長安街２０９號１樓","核准設立"
"21859794","非觀點非概念工作室","臺中市北區育德里健行路５８１號１２樓","歇業／撤銷"
"26476206","讚達生技行","高雄市三民區朝陽街１３號１樓","廢止"
"26226094","晶麒工作室","新北市深坑區北深路1段114號4樓","核准設立"
"45847517","流行吧台企業社","臺中市南區樹義里復興路一段335號1樓","歇業／撤銷"
"45288197","久川食品商行","雲林縣麥寮鄉興華村興華五五號","歇業／撤銷"
"26941436","昕亮企業社","彰化縣和美鎮糖友里糖東一街37號3樓","歇業／撤銷"
"10863716","寶寓企業社","臺南市安南區安慶里培安路277號2樓","核准設立"
"25554864","碧綠佳商行","臺北市大同區重慶北路1段30號9樓之4","停業"
"45646595","卡薩諾瓦義式屋","臺中市北區賴厝里綏遠路一段６號１樓","歇業／撤銷"
"08688609","邁思特美容坊","桃園市桃園區大興里大業路１段３９５號１樓","歇業／撤銷"
"26010334","台灣梵朵創意社","高雄市三民區建德路２０４巷４３號","歇業／撤銷"
"09730470","泰風泰式舒活館","新北市淡水區淡金路１段１０２號２樓（現場僅供辦公室使用）","歇業／撤銷"
"38693100","原祥企業社","高雄市鼓山區美術北三路２２５號８樓之１","核准設立"
"10965586","花媽婦嬰用品店","臺中市西區公?里三民西路100號1樓","核准設立"
"38578208","青陽商行","臺北市大安區延吉街123號1樓","遷他縣市"
"26337459","皇后先生小吃店","臺北市信義區吳興街250號","核准設立"
"30232702","格尚企業社","桃園市桃園區萬壽里復興路四三號十二樓","歇業／撤銷"
"48808876","美地國際商行","臺北市萬華區西寧南路72號之1、3樓","核准設立"
"34771630","愛之坊美容養生館","新北市新莊區昌隆街50之1號","歇業／撤銷"
"26220401","兆霖企業社","新北市中和區中和路241號2樓之19","核准設立"
"38881953","茶思有泉有機茶業","南投縣埔里鎮枇杷里樹人路38號一樓","核准設立"
"09890460","新思維商行","新竹市北區長和里經國路二段一六七、一六九、一七一號﹝２樓以上僅供辦公室使用﹞","歇業／撤銷"
"34894345","鼎雄企業社","花蓮縣花蓮市民孝里東興路369號1樓","歇業／撤銷"
"10729839","品諠企業社","嘉義市西區港坪里永樂五街４０號一樓","核准設立"
"26213416","窩一窩咖啡商行","臺北市大安區復興南路1段107巷5弄15號","核准設立"
"30168785","快易烘企業社","臺北市北投區明德路5號2樓","歇業／撤銷"
"25578866","妙家庭廚房","臺北市士林區芝玉路2段48號3樓","核准設立"
"10268218","智彙文化工房","新北市淡水區蕃薯里水碓21號3樓","核准設立"
"25730525","一零一光學眼鏡行","高雄市鳳山區五福里五甲三路１０１號１樓","核准設立"
"21320182","明晨企業行","高雄市鳳山區一甲里五甲二路３７４號１樓","歇業／撤銷"
"10981241","一見市晴品牌制作商號","臺中市大里區立德里合信街76巷6號1樓","核准設立"
"10294031","傳令冰企業社","高雄市楠梓區創新路56號","歇業／撤銷"
"45728505","中南海企業社","臺中市西屯區何源里漢成六街５６號１樓","歇業／撤銷"
"38659779","尖端實業社","高雄市苓雅區正言路１１５之１號１樓","核准設立"
"26006991","威呈企業行","高雄市鳳山區五甲２路６２８號１樓","核准設立"
"38669832","文宗商行","高雄市岡山區嘉華路１８１巷２２號","核准設立"
"41311035","胡麻園養生資訊工作室","高雄市鳳山區文西街１１８號１樓","核准設立"
"48683545","爵熙行","臺北市內湖區文德路66巷45號1樓","核准設立"
"26360958","鑫湛科技展業社","臺北市中山區長春路40號6樓之5","廢止"
"34806498","澍程企業社","桃園市龜山區龜山里中興路一段五號二樓","歇業／撤銷"
"37678398","成記雙糕潤行","屏東縣東港鎮朝安里朝隆路22號","核准設立"
"38732384","佳全企業行","高雄市三民區清興街１２號７樓之２","核准設立"
"26509614","卡農企業社","新北市中和區圓通路393巷20之3號","歇業／撤銷"
"09190776","龍味餐飲店","臺中市西區公德里精誠二十七街６號１樓","歇業／撤銷"
"40634070","南歌複合餐飲店","臺中市西區忠誠里精明二街６７號１樓、２樓","核准設立"
"09266613","佳宸企業社","彰化縣員林市仁愛里三民東街３３２號１樓","歇業／撤銷"
"10106072","合福企業社","臺南市永康區西灣里永華路161號1樓","歇業／撤銷"
"25364978","承燁生技企業社","彰化縣大村鄉美港村中山路1段187巷166號2樓","核准設立"
"14503355","博曜烹飪顧問社","桃園市中壢區永光里民權路二段66號1樓","歇業／撤銷"
"09752754","郁翔國際企業社","桃園市龜山區大崗里文化七路１１１號４樓之２２","核准設立"
"37746038","在這裡咖啡輕食館","臺南市中西區三合里忠孝街93巷108號1、2樓","核准設立"
"01469930","澤仁企業社","桃園市蘆竹區大竹里大新三街69巷1號1樓","核准設立"
"09967896","威冠興企業社","新北市永和區永貞路２３０號","歇業／撤銷"
"10681027","樂禾企業社","新竹市東區復中里建功二路56巷1號二樓","停業"
"47366346","極?餐飲行","彰化縣彰化市忠權里孝德街22號1樓","核准設立"
"26208700","三五洋行","臺北市中山區吉林路369號2樓之9","歇業／撤銷"
"25903103","南丁格爾規劃企業社","高雄市楠梓區健民街10巷7號1樓","核准設立"
"41287128","嘉昱醫療器材行","高雄市鳳山區自強二路１８７號１樓","核准設立"
"31860736","鼎原企業社","臺北市士林區永平街76號1樓","歇業／撤銷"
"09940026","天宇企業社","新北市永和區保安路２３號５樓（現場僅供辦公室使用）","歇業／撤銷"
"38811704","良好企業社","苗栗縣頭份鎮山下里9鄰建國路2段135號1樓","核准設立"
"25756897","美姿企業社","嘉義縣民雄鄉大崎村十四甲326號1樓","核准設立"
"38787916","元展科技開發洋行","雲林縣西螺鎮廣福里廣興路162號","核准設立"
"45875766","天一大水商行","臺中市大雅區上雅里民生路一段286號2樓","停業"
"41086121","鼎立行銷商行","新北市三重區環河南路28號","核准設立"
"26442109","閤樂開發商社","臺南市東區成大里育樂街156之4號3樓","歇業／撤銷"
"37556418","雅門食品行","臺南市安南區頂安里北安路3段298號1樓","歇業／撤銷"
"09701828","綠芃園有機天地商行","新北市三重區大勇街３７號１樓","歇業／撤銷"
"38730647","湧貫商行","高雄市左營區自由四路３３７號２樓","核准設立"
"10727488","聖功企業社","臺南市北區成德里中華北路2段218號1樓","歇業／撤銷"
"26535845","開葉實業社","新北市三重區永福街197巷37弄15號","歇業／撤銷"
"21463738","德港科技開發洋行","雲林縣斗南鎮阿丹里阿丹151之5號","核准設立"
"26997590","冠禎行","南投縣名間鄉赤水村瓦厝巷9-25號一樓","核准設立"
"08927995","龍鼎企業社","高雄市左營區文自路１８２號６樓","歇業／撤銷"
"41010805","禮山人企業社","花蓮縣富里鄉豐南村四維１６號","核准設立"
"41402112","歐爸早餐食堂","新北市板橋區文化路1段270巷1弄3號1樓","核准設立"
"25758467","上禾家飲食店","嘉義市東區興南里垂楊路２３３號一、二樓","核准設立"
"41364975","晶讚企業社","新北市樹林區佳園路1段75巷206號(3樓)","核准設立"
"40787188","王糖拉糖藝術坊","屏東縣屏東市永安里復興路480號1樓","核准設立"
"38848370","幸宥商行","臺中市潭子區福仁里圓通南路８１巷２１弄６號１樓","核准設立"
"31682521","三和運通行","臺北市中正區中華路2段441巷9之1號3樓","核准設立"
"10521562","信英企業社","新竹縣湖口鄉和興村德興路５４９巷３８號","核准設立"
"48718447","連來企業社","臺北市大安區忠孝東路4段270號4樓","歇業／撤銷"
"45618459","台灣福順利商行","臺中市西區公民里五廊街１２號１樓","歇業／撤銷"
"41378680","田麥烘培坊","新北市蘆洲區信義路184號(1樓)","核准設立"
"31787638","米喀司食品行","新竹縣竹北市六家二街66號1樓","歇業／撤銷"
"41326451","永瑋企業社","高雄市岡山區竹圍東街１８２巷６號６樓","核准設立"
"26815347","大墩蜂巢商行","臺中市南屯區豐樂里大墩南路370號1樓","歇業／撤銷"
