"統一編號","公司名稱","公司地址","登記狀態"
"12734561","基香食品有限公司","桃園市觀音區崙坪里1鄰崙坪1之10號","核准設立"
"13055999","津悅食品有限公司","臺中市西屯區協和里工業區41路33號1樓","核准設立"
"02528802","建和冰凍股份有限公司","臺北市中山區朱崙街15號","核准設立"
"02510346","大榮冷凍股份有限公司","臺北市中山區朱崙街15號","核准設立"
"00403405","福元化學製藥股份有限公司","新北市瑞芳區大寮路95之1號","核准設立"
"12339702","大漢酵素生物科技股份有限公司","新北市板橋區四川路2段16巷10號10樓","核准設立"
"12618556","金芳泉生物科技有限公司","南投縣竹山鎮延和里和育一巷17號1樓","核准設立"
"12338577","寶祥貿易股份有限公司","桃園市桃園區春日路1434巷158號","核准設立"
"04404855","昭元化成股份有限公司","臺北市中山區松江路129號9樓","核准設立"
"04293133","員和工業股份有限公司","臺北市中山區德惠街9號6樓","核准設立"
"04222671","奇哥股份有限公司","臺北市松山區南京東路4段186號5樓","核准設立"
"03601013","聯夏企業股份有限公司","臺北市中正區仁愛路1段22號5樓","核准設立"
"03564609","台灣武田藥品工業股份有限公司","臺北市中山區南京東路3段217號7樓","核准設立"
"03543210","台榮產業股份有限公司","臺北市中山區南京東路2段206號6樓","核准設立"
"03150404","永誠工業股份有限公司","臺北市大安區東豐街23號1樓","核准設立"
"12640142","金正利食品廠有限公司","基隆市安樂區武訓街四二號　　","核准設立"
"11653034","甲天下股份有限公司","臺北市大同區西寧北路62號8樓之11","核准設立"
"12754242","元吉利有限公司","花蓮縣吉安鄉東昌村東里十一街6號1樓","核准設立"
"07634628","盛霖實業有限公司","桃園市中壢區高下路3號","核准設立"
"07524903","台灣森永製菓股份有限公司","臺北市北投區中央南路2段22號","核准設立"
"05072544","聯企食品股份有限公司","臺北市中正區仁愛路1段22號5樓","核准設立"
"05071926","久裕企業股份有限公司","新北市中和區中正路872號7樓之1","核准設立"
"05000486","羊基企業有限公司","臺北市大安區羅斯福路3段271號5樓之3","核准設立"
"04644145","貿鴻企業股份有限公司","臺北市文山區興隆路2段220巷53弄26號3樓","核准設立"
"12682233","安力達生物能源股份有限公司","臺北市中山區南京東路3段101號4樓","廢止"
"12754221","藍潔國際開發有限公司","彰化縣溪州鄉舊眉村中山路四段228號2樓","核准設立"
"07209709","協明化工股份有限公司","新北市板橋區文化路1段268號14樓","核准設立"
"12815043","全頂食品有限公司","屏東縣屏東市豐榮里民貴四街二九號一樓","解散"
"05066108","亞永實業股份有限公司","新北市新店區寶興路45巷8弄1號4樓","核准設立"
"12830543","詳詰企業有限公司","彰化縣員林鎮三和里靜修東路176巷41號1樓","核准設立"
"12833725","享恩企業有限公司","基隆市暖暖區東勢街二六巷二七號一樓","核准設立"
"12706642","潮樹有限公司","新竹縣新豐鄉松林村康樂路一段299號1樓","廢止"
"12740233","薪祥合有限公司","桃園市中壢區中山東路二段四二二巷六六號一樓","核准設立"
"12467902","富味鄉食品股份有限公司","彰化縣芳苑鄉仁愛村斗苑路芳苑段73號","核准設立"
"12848038","百軒生物科技股份有限公司","桃園市中壢區中豐路三六號二樓","解散"
"11214704","尼斯可股份有限公司","新北市新莊區中正路715之1號","核准設立"
"09463213","慈生有限公司","桃園市龜山區萬壽路一段１６１號１０樓之３","核准設立"
"07729080","台灣原生藥用植物股份有限公司","臺北市內湖區瑞湖街88號5樓","核准設立"
"12771517","健補食品股份有限公司","彰化縣員林鎮中正路一巷３７號１樓","核准設立"
"12792225","匯德生物科技股份有限公司","桃園市龍潭區工五路214號2樓","核准設立"
"05715808","科創國際奈米科技有限公司","新北市新店區民權路132號7樓","核准設立"
"12804480","九烽股份有限公司","雲林縣虎尾鎮中山里仁愛路38號","核准設立"
"12844048","台勝開發原料有限公司","高雄市岡山區前峰里公園西路三段九三號","核准設立"
"12737949","台灣普右實業有限公司","彰化縣埔心鄉舊館村興霖路162之1號1樓","核准設立"
"12747995","彌陀順發有限公司","高雄市彌陀區樂安路100之66號","核准設立"
"12509662","信意企業股份有限公司","臺北市松山區復興北路57號7樓之2","核准設立"
"12605102","嘉品生物科技股份有限公司","雲林縣斗六市榴南里斗工十二路17號","核准設立"
"12723017","活菌博士生技股份有限公司","臺北市大安區忠孝東路４段２９７號５樓","解散"
"12938045","公造有限公司","新北市汐止區汐萬路二段四○號三樓之一","解散"
"12643801","天然紅生物科技有限公司","桃園市龍潭區凌雲里聖亭路三００巷二０號","解散"
"12950928","晶康生化科技有限公司","新北市板橋區海山路三九號四樓","解散"
"12981400","上喆蜂蜜有限公司","雲林縣土庫鎮興新里新興路二八之五號一樓","核准設立"
"12986995","梅花長榮企業股份有限公司","彰化縣伸港鄉溪底村工五路5號","核准設立"
"12991982","醒能生物製品開發股份有限公司","桃園市龍潭區光明路41巷11號","核准設立"
"12995381","山之泉飲料股份有限公司","高雄市燕巢區瓊招路175巷11號1樓","核准設立"
"13001447","川王國際事業股份有限公司","桃園市蘆竹區新興里新興街138號8樓","核准設立"
"12861019","威剛科技股份有限公司","新北市中和區連城路258號18樓","核准設立"
"12867415","寰宇生物科技股份有限公司","臺北市南港區園區街3號10樓之2","核准設立"
"12889059","一品特級化工有限公司","宜蘭縣冬山鄉大興村大興路一○七號","解散"
"12890817","瑞森國際興業有限公司","新北市三峽區中正路1段292巷18號1樓","核准設立"
"12715656","吉立伊貝實業股份有限公司","嘉義縣太保市南新里北港路2段105巷16號","核准設立"
"12917230","台灣雨潤食品有限公司","雲林縣虎尾鎮新興里光復路391號2樓","核准設立"
"12929762","亞洲瑞思生物科技股份有限公司","臺北市松山區南京東路4段133巷5弄21號1樓","核准設立"
"12858226","大亞新紀企業有限公司","臺北市信義區信義路5段5號","核准設立"
"13045769","勝怡食品生化有限公司","高雄市岡山區岡山北路一九三巷五一弄二七號","解散"
"03563307","台灣綠藻工業股份有限公司","臺北市中山區南京東路2段71號5樓","核准設立"
"12397982","友華生技醫藥股份有限公司","臺北市大安區和安里復興南路1段368號7樓","核准設立"
"12378253","千附實業股份有限公司","新竹市關東路187巷9之1號","核准設立"
"12331589","萬能股份有限公司","雲林縣斗南鎮大業路30-10號","核准設立"
"12133650","台灣美強股份有限公司","臺北市中山區南京東路2段66號4樓","核准設立"
"11920905","台灣田邊製藥股份有限公司","臺北市南港區市民大道7段8號14樓之1","核准設立"
"11912601","輝瑞生技股份有限公司","新北市淡水區中正東路2段177號","核准設立"
"11892605","嘉新食品化纖股份有限公司","臺北市大安區忠孝東路4段219號6樓","破產程序終結(終止)"
"11087101","方大股份有限公司","臺北市中山區中山北路2段21號7樓","核准設立"
"07067309","味王股份有限公司","臺北市中山區聚盛里中山北路2段79號5樓","核准設立"
"06499265","豐生製藥生物科技股份有限公司","臺南市官田區二鎮里成功街６０號１樓","核准設立"
"03581305","養樂多股份有限公司","臺北市中山區松江路261號3樓","核准設立"
"03028426","大安工研食品工廠股份有限公司","臺北市大安區忠孝東路3段10巷1號1樓","核准設立"
"02360677","大川生技企業有限公司","新北市中和區員山路466巷32號(2樓)","核准設立"
"06722139","味帝企業股份有限公司","高雄市大寮區興業路12號","核准設立"
"12622290","晨欣食品有限公司","屏東縣屏東市勝利里廣東路998號11樓之2","核准設立"
"12622340","東寰科技工程有限公司","花蓮縣吉安鄉北昌村建昌路205巷3號","核准設立"
"12622019","康群藥業股份有限公司","臺南市安南區安和路一段93號2樓","核准設立"
"12624472","沂晟企業有限公司","新北市中和區建康路六三號","解散"
"12624635","金平陽實業有限公司","彰化縣溪湖鎮太平里太平街新市巷28號","核准設立"
"05125541","孟奕企業有限公司","新北市板橋區四川路2段16巷7號2樓","核准設立"
"04713183","信功實業股份有限公司","臺北市大安區復興南路1段82號2樓之3","核准設立"
"07719230","臺灣愛絲樂股份有限公司","臺北市大同區民權西路146號12樓之1","核准設立"
"12685793","晶研生化科技股份有限公司","臺北市北投區中央南路２段３２號３樓","解散"
"12685908","宣捷幹細胞生技股份有限公司","新北市五股區五權路7巷2號7樓","核准設立"
"12709465","尹特力生化科技開發有限公司","高雄市燕巢區安招里安林五街16號","核准設立"
"12506047","凱佳生技股份有限公司","新北市三重區重新路5段646號8樓之3","核准設立"
"12711912","源寶珍食品有限公司","彰化縣彰化市富貴里民權路二０五號","廢止"
"12730431","貴有恆企業有限公司","桃園市桃園區大興西路2段265號4樓之1","核准設立"
"12733676","翰蔘生化科技股份有限公司","","解散已清算完結"
"12844096","峻吉生物科技股份有限公司","臺南市東區崇學里崇明十街七○巷一二號一樓","廢止"
"12635106","小淺雅瑪珂股份有限公司","臺南市麻豆區麻口里麻豆口1之30號6樓","核准設立"
"12649713","聯合生化醫藥股份有限公司","南投縣南投市永豐里工業北路12號","核准設立"
"12653053","睿聯生醫有限公司","臺北市內湖區港墘路187號9樓","核准設立"
"07992883","台灣有明食品股份有限公司","屏東縣屏東市和生路2段53巷188號","核准設立"
"12757640","孝青食品香料有限公司","臺南市永康區東橋里中正路277之2號1樓","核准設立"
"12674917","升聯國際生物科技股份有限公司","臺北市信義區吳興街307號","核准設立"
"12694913","迎馨女性健康管理有限公司","臺北市北投區東華街2段182-2號1樓","核准設立"
"12775014","芽王生技有限公司","臺南市仁德區太子里太子路152號1樓","核准設立"
"05135956","邱氏鼎食品企業股份有限公司","臺北市中正區博愛路99號1、2樓","核准設立"
"05133140","家樂事業有限公司","臺北市大同區寧夏路22之5號2樓","廢止"
"12754290","龍寶開發有限公司","彰化縣北斗鎮東光里東斗路二八號","廢止"
"12757579","德林生物科技股份有限公司","雲林縣斗六市斗工二路29號","核准設立"
"04694897","弘然企業有限公司","臺北市大安區復興南路1段107巷5弄2號1樓","核准設立"
"04208143","會昌實業股份有限公司","臺北市中山區天祥路59號9樓","核准設立"
"12776301","愛爾思健康生技股份有限公司","桃園市龍潭區龍祥里工一路210-1號1樓","核准設立"
"12691900","東杰蛋品有限公司","桃園市龜山區茶專路9之5號","核准設立"
"12693371","三皇生物科技股份有限公司","臺北市中山區復興北路66號4樓之1","核准設立"
"12639399","碧勝科技股份有限公司","臺南市官田區二鎮里工業南路12號","核准設立"
"12800631","優生生物科技股份有限公司","中部科學工業園區臺中市西屯區科園路26號","核准設立"
"12715847","景岳生物科技股份有限公司","臺南市善化區南科七路8號","核准設立"
"12804051","漢泰食品有限公司","嘉義縣鹿草鄉下麻村麻豆店1-10號","核准設立"
"12816937","日月明生化科技有限公司","屏東縣屏東市公勇路123號1樓","核准設立"
"12826132","地天泰國際實業有限公司","屏東縣屏東市橋南里工業二路3號1樓","核准設立"
"12862185","伊賀本生技企業股份有限公司","臺北市南港區園區街3-1號11樓之1","核准設立"
"12889446","津清貿易有限公司","彰化縣社頭鄉山湖村山腳路一段648號","解散"
"12895828","上品王食品股份有限公司","臺北市大安區復興南路1段206號10樓","核准設立"
"12653976","優質女人企業股份有限公司","臺北市松山區八德路3段12巷16弄19號1樓","核准設立"
"12907578","溫伯力生物科技股份有限公司","花蓮縣鳳林鎮鳳仁里中正路二段349號1樓","核准設立"
"12995586","台灣黃記企業股份有限公司","雲林縣土庫鎮宮北里建成街56號","核准設立"
"13001684","光弘生醫科技股份有限公司","桃園市蘆竹區大豐街21號","核准設立"
"13070680","多富貿易有限公司","臺南市歸仁區武東里歸仁八路323號2樓","核准設立"
"13086141","政彥實業股份有限公司","臺北市士林區中山北路7段223號5樓","核准設立"
"04403862","鴻元生技股份有限公司","臺中市北屯區平安里13鄰崇德路二段128號6樓之2","核准設立"
"12331482","臺唐工業股份有限公司","桃園市觀音區樹林里國建一路3號","核准設立"
"07057442","六和化工股份有限公司","臺北市中山區德惠街9號6樓","核准設立"
"04424206","七星香料股份有限公司","新北市新莊區化成路11巷89弄11號","核准設立"
"02634682","超秦企業股份有限公司","桃園市桃園區永安路1063號","核准設立"
"02422863","家寶事業股份有限公司","宜蘭縣蘇澳鎮德興一路23號","核准設立"
"12629131","瑞春醬油有限公司","雲林縣西螺鎮中興里延平路438號","核准設立"
"12612125","好竣生物科技股份有限公司","臺中市北區永興街三三八號七樓","解散"
"12609796","素香齋食品有限公司","雲林縣水林鄉水北村廟前路一○號","核准設立，但已命令解散"
"12608369","寶楊實業有限公司","南投縣信義鄉明德村中平巷51號","核准設立"
"12542260","佳郁企業股份有限公司","新北市樹林區東興街4巷8號","核准設立"
"11907184","台灣曾田香料股份有限公司","臺北市中山區松江路309號7樓","核准設立"
"11347802","味全食品工業股份有限公司","臺北市中山區松江路125號","核准設立"
"11121403","中美聯合實業股份有限公司","臺北市大安區敦化南路2段76號12樓","核准設立"
"09405278","先智生物科技股份有限公司","新北市瑞芳區頂坪路瑞芳工業區14號","核准設立"
"12632261","得榮生物科技股份有限公司","嘉義縣民雄鄉北斗村新生街10號","核准設立"
"06081486","方冠生物科技股份有限公司","南投縣名間鄉濁水村員集路1-13號","核准設立"
"12804475","光軒食品股份有限公司","臺中市大肚區王田里沙田路一段320巷56弄30號","核准設立"
"05415957","名爵實業有限公司","新北市新莊區成德街62號1樓","核准設立"
"04850123","中祥食品工業股份有限公司","臺北市文山區木新路2段275號1樓","核准設立"
"04696749","友發化工股份有限公司","臺北市中正區忠孝東路1段85號16樓","核准設立"
"04445223","天隆實業股份有限公司","臺北市中山區雙城街4巷4號1樓","核准設立"
"12635730","冠壹興業有限公司","高雄市鳥松區大同路4巷1弄6號1樓","核准設立"
"04417508","冠軍股份有限公司","臺北市中山區中山北路2段79號7樓","核准設立"
"12849297","綠萌生技股份有限公司","新竹縣湖口鄉湖中路一０八號","解散"
"12648600","新光洋菜企業股份有限公司","臺南市安南區溪心里安吉路1段457巷15號","核准設立"
"12658536","愛比森國際股份有限公司","臺北市中山區中山北路2段112號5樓之4","核准設立"
"01458440","合誠化學製藥股份有限公司","桃園市平鎮區工業十路15號","核准設立"
"00751121","大洋冷凍股份有限公司","臺北市中山區朱崙街15號","核准設立"
"12684865","宗信燦股份有限公司","臺北市內湖區基湖路35巷13號3樓","核准設立"
"12826105","艾瑞思實業有限公司","臺中市神岡區中山路851巷35弄24號1樓","核准設立"
"12899042","圓安生醫科技股份有限公司","臺南市安平區華平路138號1樓","核准設立"
"12692062","霖展生物科技股份有限公司","臺北市內湖區成功路2段476號","核准設立"
"12735082","達瀧股份有限公司","新北市板橋區長江路一段一○六巷二○弄一號","解散"
"12742871","金農興生物科技股份有限公司","臺中市南屯區田心里大墩六街410號1樓","核准設立"
"12755241","國福行有限公司","彰化縣溪州鄉東州村中通路68巷18號","核准設立"
"12758731","仁勝工業有限公司","嘉義縣義竹鄉龍蛟村龍蛟潭186附1號","核准設立"
"12766704","宏圓企業有限公司","高雄市燕巢區安招里安林四街23號","核准設立"
"12789713","慧傑國際事業有限公司","臺中市大里區國光路二段５００號５樓之２","解散"
"12800007","桐核麥生物科技股份有限公司","臺南市新市區大順九路9號B棟","核准設立"
"12995592","東方聚利食品工業有限公司","新北市汐止區福德一路413號","核准設立"
"12812881","微奧堂生物科技有限公司","宜蘭縣冬山鄉冬山路三段五二四號","解散"
"12816084","康柏生物科技有限公司","新北市蘆洲區正和街72巷13號1樓","核准設立"
"05007903","金車股份有限公司","臺北市中正區羅斯福路3段230號","核准設立"
"04890618","國暉食品香料化工有限公司","新北市新店區中正路542之1號4樓","核准設立"
"12905831","博馨實業有限公司","彰化縣員林鎮崙雅里崙雅巷51之1號","核准設立"
"04757506","福達食品股份有限公司","桃園市中壢區合定路20號","核准設立"
"12826549","永大旺生物科技股份有限公司","臺南市南區彰南里新平路32號、新和二路1號","核准設立"
"12846159","金沅和食品有限公司","臺中市沙鹿區公明里中清路仁愛巷一弄三號","解散"
"12853094","圓信國際有限公司","新北市汐止區大同路三段196之5號9樓","核准設立"
"12856085","存康生技股份有限公司","臺北市松山區南京東路3段259號10樓","核准設立"
"12866437","綠恩生醫科技股份有限公司","臺北市中正區八德路1段50號","核准設立"
"12884879","宏泰食品有限公司","新竹縣新埔鎮內立里關埔路內立段328巷2號","核准設立"
"12889847","米加食品有限公司","臺中市太平區富平路13巷5、7、9號","核准設立"
"12926792","達燁生物科技有限公司","新竹縣竹北市中山路三四○號一樓　","解散"
"12945448","優谷多股份有限公司","臺北市士林區承德路4段306號7樓","解散"
"12947760","喜芝坊國際餐飲有限公司","臺北市中山區新生北路3段70號6樓之5","解散"
"12954810","逢興生物科技股份有限公司","新北市中和區立德街148巷26號4樓","核准設立"
"12991195","群慶生物科技股份有限公司","臺南市永康區小東路689-66號","核准設立"
"12797827","亞世欣實業股份有限公司","新北市樹林區柑園街2段122巷5號5樓","核准設立"
"13013470","廸笙企業有限公司","高雄市鳳山區鳳仁路92之20號","核准設立"
"13031977","太平洋彩虹有限公司","新北市三重區興德路92號3樓","解散"
"13035002","珍又寶科技有限公司","臺南市安平區永華路二段二四八號二一樓之一","解散"
"12699558","台灣寶利來生物科技有限公司","新北市新莊區思源路169號11樓","核准設立"
"13069369","生發生物科技有限公司","彰化縣芬園鄉竹林村彰南路4段398號2樓","核准設立"
"13017953","高和生物科技有限公司","苗栗縣頭份鎮田寮里3鄰北田街100巷5號","核准設立"
"13082519","冠品華通國際股份有限公司","臺北市信義區信義路5段5號","核准設立"
"12882632","百立生物科技股份有限公司","嘉義市保安里國聖三街2號1樓","廢止"
"12895989","泉威食品有限公司","臺南市西港區劉厝里14鄰劉厝114號1樓","核准設立"
"12915866","開邇企業有限公司","新竹縣湖口鄉湖口村一九鄰湖中路一○八號","核准設立"
"13069993","誠健生物科技股份有限公司","苗栗縣頭屋鄉象山村8鄰象山路188號","核准設立"
"13033216","萬生生物科技股份有限公司","臺北市大安區信義路3段153號2樓","核准設立"
"12981886","惠興國際有限公司","新北市土城區金城路3段101巷10號(1樓)","核准設立"
"13023147","達觀樓有限公司","新北市淡水區三民街二巷六號","核准設立"
"13101895","豆穌朋食品股份有限公司","新北市新店區寶興路45巷6弄10號1樓","核准設立"
"13125284","仲暘企業有限公司","新北市深坑區北深路3段240號","核准設立"
"13088979","國茂食品有限公司","臺北市大同區迪化街２段１７２巷１７號１樓","解散"
"13125952","圓順科化有限公司","新北市汐止區大同路3段196之5號9樓","核准設立"
"12896143","華一貿易有限公司","臺南市中西區文賢里和真街76、78號1樓","解散"
"13065498","仲麟實業有限公司","高雄市鳳山區杭州西街164號3樓","核准設立"
"12905136","元安生物科技股份有限公司","臺中市西區公益里忠明南路二三七號一０樓之四","廢止"
"12917371","勵儀科技股份有限公司","臺北市中正區重慶南路1段121號6樓之12","核准設立"
"12949991","世華國際生物科技有限公司","臺北市士林區福國路１９之１號１０樓","解散"
"13114505","賽門科技股份有限公司","桃園市蘆竹區南崁路二段9號3樓之6","核准設立"
"12956802","磊原生化有限公司","宜蘭縣蘇澳鎮龍祥二路8號","核准設立"
"12971536","立弘生化科技股份有限公司","臺北市大安區敦化南路2段71號13樓","核准設立"
"13122940","發礮成生物科技股份有限公司","臺北市松山區八德路4段678號5樓","核准設立"
"13141432","立和生醫股份有限公司","臺北市中山區中山北路2段93巷19號9樓","核准設立"
"13159100","科妍生物科技股份有限公司","高雄市前鎮區高雄加工出口區南六路9號","核准設立"
"13091448","滴夏有機事業有限公司","臺北市士林區華榮街1號1樓","核准設立"
"13160155","海洋維義食品股份有限公司","高雄市鳳山區國泰路2段3巷11號","核准設立"
"12890675","東方應用微生物股份有限公司","高雄市岡山區壽峰里前峰路一五四巷二0號一樓","解散"
"16023871","泰好大食品股份有限公司","新北市三重區正義南路53號1樓","核准設立"
"13104540","全球綠色食品股份有限公司","臺北市大安區敦化南路2段97號17樓","核准設立"
"13127425","采加實業有限公司","新北市中和區中山路二段３２７巷３號４樓","廢止"
"12931916","全優股份有限公司","臺北市松山區長安東路2段215號6樓之1","解散"
"13127918","永泰生化科技股份有限公司","新北市五股區五工六號七十二號","解散"
"13090497","鐵獅藥品有限公司","臺北市信義區永吉路352號3樓之1","核准設立"
"13010059","元素生化科技有限公司","新北市中和區立德街148巷40號7樓","核准設立"
"13132428","金豐生物科技股份有限公司","臺北市中山區林森北路479號6樓之5","核准設立"
"16254660","久泰興業股份有限公司","宜蘭縣礁溪鄉玉光村瑪僯路26-1號","核准設立"
"13187561","宏偉冷凍食品股份有限公司","屏東縣高樹鄉新南村大和路1-15號","核准設立"
"16265569","鏗達實業有限公司","新北市泰山區泰林路二段二九二巷三號","核准設立"
"16033800","兆鴻食品有限公司","屏東縣長治鄉進興村復興路122之8號","核准設立"
"16130182","五鼎生物技術股份有限公司","新竹科學工業園區新竹市力行五路7號","核准設立"
"16152220","捷啤科技股份有限公司","桃園市龍潭區中正里東龍路六十巷三一號","廢止"
"16216505","山水米實業股份有限公司","苗栗縣苑裡鎮玉田里玉田91之2號","核准設立"
"16220260","永資股份有限公司","臺南市建平十七街一五九號四樓之二","解散"
"16327896","萬神殿意念設計股份有限公司","臺北市內湖區文湖街2之1號3樓","核准設立"
"16220753","富貴香有限公司","苗栗縣竹南鎮大埔里大埔127之6號","核准設立"
"16227019","易展企業有限公司","臺南市永康區南灣里大灣東路99號","核准設立"
"16327951","加大能健康有限公司","臺北市中山區敬業一路128巷39號1樓","核准設立"
"13116686","丙群有限公司","臺北市中正區金門街39號7樓","核准設立"
"16229070","裕美食品工業股份有限公司","臺中市北區大雅路五十八號十樓之二","廢止"
"16251262","臻旺生物科技股份有限公司","中部科學工業園區臺中市大雅區科雅路42號4樓","核准設立"
"16382525","金佳鋒生物科技股份有限公司","臺中市霧峰區南柳里新厝路261巷10弄22號","核准設立"
"16255719","福商勝蛋品有限公司","新北市新莊區後港一路202號","核准設立"
"16413843","成大超臨界生化股份有限公司","臺南市永康區東橋里中正路二七九巷一號","解散"
"13198011","國峰蔘藥股份有限公司","高雄市前鎮區沱江街136號2樓","核准設立"
"13199784","東樺食品原料有限公司","高雄市小港區廠西路46巷23號1樓","核准設立"
"15340013","合迪生物科技開發有限公司","臺北市士林區社中街286號4樓","核准設立"
"15892970","信芳股份有限公司","桃園市龜山區嶺頂里茶專路19號","核准設立"
"16272230","高又寶科技股份有限公司","臺南市永康區小東路五八一號二樓","解散"
"16317399","景達國際有限公司","臺北市松山區民生東路５段１８８號１２樓","解散"
"16766281","懷特生技新藥股份有限公司","臺北市松山區復興北路167號5樓之1","核准設立"
"16639820","善齋素食國際有限公司","新北市三峽區介壽里介壽路1段276巷5號","核准設立"
"16644133","申霖有限公司","宜蘭縣宜蘭市梅洲里梅洲二路三六號","撤銷"
"16653477","百爾生物科技股份有限公司","桃園市桃園區經國路十一號十一樓之二","解散"
