"統一編號","公司名稱","公司地址","登記狀態"
"16043498","梅洛實業股份有限公司","臺中市西屯區潮洋里市政路618號1樓","核准設立"
"16147819","佳昂食品有限公司","新北市中和區橋和路九○號九樓","廢止"
"16215560","山葉食品有限公司","新北市樹林區東豐街49巷63號","核准設立"
"16277137","瑞景實業有限公司","彰化縣北斗鎮新生里中新路三七號","解散"
"16446577","台灣麥肯食品股份有限公司","臺北市內湖區洲子街183號3樓","核准設立"
"16546034","品和食品企業有限公司","桃園市新屋區下埔里后湖廿一號","解散"
"16556047","佳美國際食品廠有限公司","基隆市七堵區明德二路1巷12號4樓","核准設立"
"16571618","祺翔實業有限公司","雲林縣水林鄉灣東村正義南路3號","核准設立"
"16573973","壯元食品有限公司","新北市五股區五工三路一一六巷一四號","核准設立"
"16635562","豐年豐和企業股份有限公司","臺南市東區裕農路391號","核准設立"
"16648475","和益製麵廠股份有限公司","新北市板橋區干城路一三九之一號","核准設立"
"16655742","黃上食品有限公司","彰化縣伸港鄉海尾村海尾路50號","核准設立"
"16658261","龍心食品有限公司","新北市板橋區文化路二段四三七號","解散"
"16668541","生鑫坊有限公司","臺南市東區東光里東寧路三七九號","解散"
"16692459","昱方實業有限公司","新北市三重區仁愛街一六之三號","解散"
"16707328","秉宏食品廠股份有限公司","桃園市平鎮區延平路三段四一一巷一六六號","廢止"
"16715713","注春有限公司","臺中市南屯區寶山里工業區二十二路53號1樓","核准設立"
"16726985","沅采股份有限公司","嘉義縣大林鎮東林里東榮街53號1樓","核准設立"
"16728409","怡饗美食股份有限公司","臺中市西屯區工業區十路11號之1","核准設立"
"16748432","食健美股份有限公司","新北市板橋區四川路2段100之1號12樓","核准設立"
"16755215","桃花源股份有限公司","臺中市北區臺灣大道二段360號5樓之3","核准設立"
"16907563","天恩食品有限公司","嘉義縣中埔鄉金蘭村金蘭24-11號","核准設立"
"16958077","義淳食品股份有限公司","臺南市安南區州北里安和路5段336巷5弄8號","解散"
"20934887","力象股份有限公司","臺北市南港區三重路19之3號9樓之3","核准設立"
"20954341","伍珍榖粉有限公司","臺中市大甲區工二路6號","核准設立"
"22030197","新嘉銨置業有限公司","臺北市中山區敬業一路128巷39號3樓之2","核准設立"
"22076307","茂翔實業股份有限公司","臺中市沙鹿區沙鹿里興安路三○號一樓","解散"
"22391207","喜威世流通股份有限公司","彰化縣田中鎮興工路6號","核准設立"
"04417508","冠軍股份有限公司","臺北市中山區中山北路2段79號7樓","核准設立"
"04850123","中祥食品工業股份有限公司","臺北市文山區木新路2段275號1樓","核准設立"
"05007903","金車股份有限公司","臺北市中正區羅斯福路3段230號","核准設立"
"11347802","味全食品工業股份有限公司","臺北市中山區松江路125號","核准設立"
"12620167","現代食品股份有限公司","南投縣草屯鎮碧洲里草溪路84-2號1樓","核准設立"
"12634824","正明食品有限公司","臺南市新營區永生里延平路二九號","核准設立"
"12635730","冠壹興業有限公司","高雄市鳥松區大同路4巷1弄6號1樓","核准設立"
"12722208","莉皇國際有限公司","彰化縣溪州鄉舊眉村中山路四段二二八號　","解散"
"12727013","利基食品股份有限公司","基隆市安樂區樂一路八一巷六二之一號","解散"
"12758731","仁勝工業有限公司","嘉義縣義竹鄉龍蛟村龍蛟潭186附1號","核准設立"
"12766704","宏圓企業有限公司","高雄市燕巢區安招里安林四街23號","核准設立"
"12776560","和享味食品有限公司","新北市林口區西林里中山路九七巷一一弄一號三樓","核准設立"
"12790021","麵堡企業有限公司","新北市樹林區東順街59號2樓","解散"
"12851146","拍翼國際股份有限公司","臺北市內湖區成功路５段４６２號２樓","廢止"
"12884879","宏泰食品有限公司","新竹縣新埔鎮內立里關埔路內立段328巷2號","核准設立"
"12889847","米加食品有限公司","臺中市太平區富平路13巷5、7、9號","核准設立"
"12891230","美柏食品股份有限公司","彰化縣二林鎮後厝里斗苑路四段三六四巷十二號","解散"
"12900934","禹昌冷凍食品興業股份有限公司","臺南市佳里區頂廍里頂廍1之17號","核准設立"
"12918977","二力有限公司","基隆市七堵區大華一路一二七之四號一樓","廢止"
"12923205","正乙食品有限公司","臺南市永康區南灣里南興路三巷六弄四二號","解散"
"12945448","優谷多股份有限公司","臺北市士林區承德路4段306號7樓","解散"
"12989276","世濱環球食品企業有限公司","高雄市鳥松區仁美里仁德路91號","核准設立"
"12993686","薪味香食品股份有限公司","新北市土城區永豐路195巷35號1樓","核准設立"
"13012839","真德商業有限公司","新北市中和區板南路496號5樓之7","核准設立"
"13013470","廸笙企業有限公司","高雄市鳳山區鳳仁路92之20號","核准設立"
"13039719","歐尼亞食品有限公司","臺中市豐原區豐田里田心路二段四四二號","解散"
"13058736","吉利軒有限公司","新北市土城區永豐路195巷7弄33號","核准設立"
"13070181","龍心有限公司","桃園市蘆竹區大竹里仁和街一一號一樓","核准設立"
"13099928","齊欣國際有限公司","臺北市信義區松德路25巷46號","核准設立"
"16202951","勝騏食品工廠有限公司","臺中市大雅區中山北路3號1樓","核准設立"
"16338535","良晟食品股份有限公司","桃園市八德區永豐路236巷12號","核准設立"
"16486211","啟勝食品股份有限公司","雲林縣西螺鎮福田里社口六八之十九號","廢止"
"16562842","歐藝烘焙有限公司","桃園市蘆竹區蘆竹里蘆竹街195號","核准設立"
"16579935","百鄴企業有限公司","嘉義縣水上鄉粗溪村粗溪87-1號","核准設立"
"16662103","煜梨有限公司","臺中市西區美村路一段二四三號一樓","解散"
"16668211","龍悅食品有限公司","新北市新店區中正路五四巷十八號","解散"
"16675557","鉅台有限公司","臺中市外埔區三崁里二崁路23號","核准設立"
"16683825","綠友股份有限公司","高雄市大寮區中興里明德路十二巷二十號九樓","解散"
"16684731","佑韋食品有限公司","臺南市麻豆區油車里新生北路一三七號","廢止"
"16700649","樂怡食品有限公司","臺南市新樂路三之一號","撤銷"
"16708810","采旺食品有限公司","嘉義縣大林鎮東林里東榮街51號1樓","核准設立"
"16725819","鄉野企業有限公司","新北市汐止區忠孝東路二三四號","解散"
"16775367","亨康股份有限公司","新北市汐止區康寧街一六九巷三一之一號一０樓之一","解散"
"16796172","岩島成股份有限公司","臺北市大安區忠孝東路4段312號8樓之3","核准設立"
"16886336","一德有限公司","臺南市安和路四段五三三巷一五一弄四八號一樓","撤銷"
"16902504","米堡食品股份有限公司","新北市淡水區淡金路三段二八八號一樓","廢止"
"16920094","承穎國際開發實業有限公司","新北市新店區明德路五四號一樓","廢止"
"20651901","黑松股份有限公司","臺北市大安區信義路4段296號3樓","核准設立"
"20854461","九博企業股份有限公司","臺北市南港區三重路19之3號9樓之3","核准設立"
"20923592","岡泉企業股份有限公司","臺北市松山區八德路2段356號6樓","解散"
"22059790","福新能源科技開發股份有限公司","新竹市水源里中華路一段1巷50號","核准設立"
"22204627","華躍企業股份有限公司","臺中市梧棲區草湳里自強一街28巷11號","核准設立"
"22388717","頂欣興業股份有限公司","桃園市龜山區嶺頂里優美街48號1樓","廢止"
"22425683","日正食品工業股份有限公司","南投縣南投市新興里自強三路28號","核准設立"
"22536597","易洲股份有限公司","高雄市新興區五福一路138號5樓之1","核准設立"
"22729519","農豪生物科技股份有限公司","臺北市內湖區南京東路6段346號11樓之2","核准設立"
"22929100","宏進食品股份有限公司","彰化縣福興鄉麥厝村出水街六二之一號","解散"
"23100282","唯他有限公司","新北市新店區安和路2段169巷13號4樓","核准設立"
"23159760","名牌食品股份有限公司","宜蘭縣頭城鎮吉祥路236巷1號","核准設立"
"23212527","鴻昕食品有限公司","花蓮縣吉安鄉東昌村東里十一街8號1樓","核准設立"
"23225889","詩特莉食品股份有限公司","臺北市信義區忠孝東路5段552號3樓","核准設立"
"23594378","萬家興業股份有限公司","新北市三重區光復路2段102巷9號","核准設立"
"23700899","巨昌食品企業有限公司","新北市林口區東林里工七路3之1號","核准設立"
"23705389","健宏食品股份有限公司","桃園市蘆竹區五福里五福一路32巷2號","核准設立"
"24252841","宏景生物科技股份有限公司","新北市中和區中正路930號5樓","核准設立"
"23257679","金霞實業有限公司","新竹市東園里八德路一九巷三八號","核准設立"
"23282255","銳宗實業股份有限公司","臺北市大安區和平東路1段14號1樓","核准設立"
"23309769","宜澧企業有限公司","臺北市南港區重陽路190巷12弄1號","核准設立"
"23420497","德麥食品股份有限公司","新北市五股區五權五路31號","核准設立"
"23622992","九浩企業股份有限公司","臺北市南港區三重路19之3號9樓之3","核准設立"
"23735308","呷七碗健康生技股份有限公司","新北市中和區中正路907號","核准設立"
"23902065","華漢冷凍食品工業股份有限公司","新北市五股區五工六路47號","核准設立"
"23967361","鼎永企業有限公司","屏東縣萬丹鄉社上村萬丹路3段332巷12號","核准設立"
"23981259","大安生醫股份有限公司","臺中市大里區健民里仁化工三路128號","核准設立"
"24213025","源冠調理食品股份有限公司","彰化縣北斗鎮中寮里螺陽路32號","核准設立"
"24214116","秉瀚食品股份有限公司","新北市三重區新北大道2段139巷27號","核准設立"
"24217985","瑜盛興實業有限公司","新竹市香山區香村里香村路400巷8弄1號","廢止"
"24226400","喬伊登國際農產股份有限公司","彰化縣田尾鄉光復路三段162巷7號2樓","核准設立"
"24250225","藤園實業有限公司","臺中市北屯區松竹里崇德六路310號","核准設立"
"24273260","日紳食品有限公司","臺中市豐原區社皮里一心路169號1樓","核准設立"
"24290795","仲華餐飲股份有限公司","臺北市大安區濟南路3段20號1樓","核准設立"
"24321565","台灣火車頭國際事業有限公司","臺北市中正區南陽街10號","核准設立"
"24330874","利口樂通路有限公司","臺北市北投區大業路490號1樓","核准設立"
"24336602","鑫湛國際管理顧問股份有限公司","臺北市中正區忠孝東路2段35號","核准設立"
"24343131","雲境健康股份有限公司","臺北市大安區復興南路2段237號6樓之8","核准設立"
"24362256","圓融國際有限公司","新北市三峽區大同路67號","核准設立"
"24402102","力康捷生技醫學股份有限公司","屏東縣潮州鎮永春里長春路29號1樓","解散"
"24427429","裕德食品企業有限公司","高雄市路竹區中山路1293巷42號","核准設立"
"24441506","精鵠股份有限公司","花蓮縣玉里鎮中城里忠孝路27號1樓","核准設立"
"24455254","鼓前堂企業有限公司","臺北市中山區長安東路1段44-1號","核准設立"
"24459982","台犇美食有限公司","新北市汐止區環河里福德一路392巷42弄18號","廢止"
"24488234","日之丸製麵有限公司","臺北市中山區松江路122號11樓","解散"
"24511615","速達國際企業有限公司","高雄市三民區遼寧2街269號夾層","核准設立"
"24539661","薏麗生技有限公司","臺北市大安區信義路4段281號11樓","解散"
"24551974","北大莊飲食有限公司","臺北市南港區南港路1段105、107號","核准設立"
"24558765","媽媽客國際企業有限公司","臺北市中山區錦州街16號8樓之1","解散"
"24560684","千合趣生活創意有限公司","臺北市萬華區昆明街301號1樓","核准設立"
"24568139","台灣四葉食品科技股份有限公司","新北市汐止區新台五路1段79號19樓之11、12","核准設立"
"24575645","世田谷企業股份有限公司","臺北市中山區南京東路2段6號9樓","核准設立"
"24578994","齊芳食業有限公司","臺中市神岡區豐原大道七段522號3樓","核准設立"
"24583309","世界環球交通股份有限公司","臺中市北屯區北屯路360號17樓之2","核准設立"
"24594740","登鋒有限公司","臺中市潭子區東寶里7鄰崇德路五段13號","核准設立"
"24604445","宸展貿易股份有限公司","臺中市大里區夏田里中投西路三段409巷1號1樓","核准設立"
"24616110","大同全球綜合股份有限公司","南投縣南投市文化路559巷4號2樓","核准設立"
"24616580","北埔茶產有限公司","新竹縣北埔鄉南興村南興街67號1樓","核准設立"
"24621275","富笙企業有限公司","新竹市東區關東里關新東路262號","核准設立"
"24621697","基隆天婦羅有限公司","基隆市信義區孝賢里深澳坑路5-3號","核准設立"
"24622268","全民文創產業股份有限公司","南投縣南投市漳和里南崗二路322號","核准設立"
"24628559","永明食品有限公司","彰化縣鹿港鎮埔崙里鹿草路1段292號","核准設立"
"24634742","隨果樂活事業有限公司","新竹縣竹北市東平里嘉豐六路2段79巷3號1樓","核准設立"
"24642481","巧吉食品有限公司","桃園市桃園區西湖里三民路3段170之4號","核准設立"
"24649581","領仙生技股份有限公司","新竹市東區新莊街129巷70弄1號","核准設立"
"24655725","瀧昌生物科技有限公司","屏東縣萬丹鄉萬惠村大憲街25號","解散"
"24664597","祥興興業有限公司","高雄市鳳山區力行路205巷10號","核准設立"
"24677642","生活禪企業有限公司","高雄市仁武區八德一路212之6號","核准設立"
"24683671","藏也製麵有限公司","高雄市鳳山區過雄街27巷70號9樓","核准設立"
"24683953","高新食品有限公司","高雄市大樹區九大路368號","核准設立"
"24692910","黑傑克食品有限公司","新北市土城區永平街28號","核准設立"
"24697582","品安暢流行銷國際股份有限公司","臺北市中山區一江街45號2樓","解散"
"24725089","富瑞璽實業有限公司","新北市土城區沛陂里自強街11巷3號2樓","核准設立"
"24731667","好蒔好食有限公司","新北市新店區安民街374號(1樓)","核准設立"
"24741399","一道氏家族有限公司","臺北市大安區敦化南路1段187巷70號1樓","核准設立"
"24748610","伊莎廚房有限公司","臺北市南港區三重路19之3號9樓之3","核准設立"
"24755317","米包有限公司","臺北市松山區南京東路5段194號","核准設立"
"24765173","烏托邦國際有限公司","新北市新店區寶福里寶橋路235巷14號6樓","核准設立"
"24851487","派大興有限公司","基隆市七堵區崇廉街55-3號4樓","核准設立"
"24883592","口品企業有限公司","屏東縣萬丹鄉社上村萬丹路三段331號","核准設立"
"24900874","嘉仕鎧生技股份有限公司","臺南市安定區安加里安定258之80號","核准設立"
"24933426","老董有限公司","臺北市中山區民生西路45巷3弄2號1樓","核准設立"
"22508375","仁榮造機股份有限公司","新北市新莊區化成路三七一巷二五號","廢止"
"22812946","好品味生技食品股份有限公司","彰化縣北斗鎮大新里新工一路108號","核准設立"
