"統一編號","公司名稱","公司地址","登記狀態"
"13001354","鑫豐團膳有限公司","桃園市中壢區三民里下三座屋17-18號1樓","核准設立"
"13092404","零壹國際事業有限公司","臺北市信義區基隆路2段77號5樓之5","核准設立"
"13106218","予昇國際有限公司","新北市板橋區重慶路346巷8之2號","核准設立"
"13110212","博古企業有限公司","新北市新莊區五權二路22號4樓之8","核准設立"
"13120149","益昌實業有限公司","臺北市大同區西寧北路98號1樓","核准設立"
"13184831","伊儷國際貿易有限公司","高雄市苓雅區興中二路148號3樓之12","核准設立"
"14079772","合禮企業股份有限公司","臺北市松山區南京東路3段248號13樓之2","核准設立"
"15213918","金源貿易股份有限公司","新北市板橋區信義路26巷10號","核准設立"
"15941439","正太化工原料有限公司","臺北市大安區敦化南路2段65號11樓","核准設立"
"15980404","永加企業有限公司","臺北市萬華區西藏路284號1樓","核准設立"
"16263014","奎陽科技有限公司","新北市鶯歌區國華路97號2樓","核准設立"
"16267778","允力科技有限公司","嘉義市西區國華里長榮街331號2樓","核准設立"
"16267948","科毓實業有限公司","臺中市北區梅川里永興街363之5號","核准設立"
"16316363","騰岳國際股份有限公司","臺北市中正區青島東路5號4樓之1","核准設立"
"16372890","新成馨有限公司","臺南市中西區民權路二段102號","核准設立"
"16395508","昌津科技股份有限公司","臺中市西屯區福順路217巷5號2樓","核准設立"
"16501732","台灣保羅國際事業股份有限公司","桃園市中壢區新街里環北路398號20樓之6","核准設立"
"16596250","玥典實業有限公司","新北市中和區景新街５４２號１０樓","核准設立"
"16672072","保富生物科技股份有限公司","臺中市南區忠明南路1290號2樓","核准設立"
"03608043","豐禾有限公司","臺北市松山區八德路2段374號11樓之2","核准設立"
"04377338","艾康企業股份有限公司","新北市林口區文化二路1段266號13樓之3","核准設立"
"04481803","世純企業有限公司","臺北市中山區民生東路2段176號7樓","核准設立"
"04572085","太緯國際貿易有限公司","臺北市大安區和平東路1段6號3樓","核准設立"
"04630374","名華企業有限公司","新北市永和區中正路412巷20弄19號1樓","核准設立"
"04794262","劍虹貿易有限公司","臺北市大安區信義路4段25號4樓之2","核准設立"
"05118372","肯特貿易有限公司","臺北市松山區復興北路35號6樓","核准設立"
"05592616","安泉美化水質有限公司","彰化縣彰化市南興里雲長路128號1樓","核准設立"
"05632309","曙商實業股份有限公司","臺北市大安區和平東路2段53巷2號3樓","核准設立"
"06182604","懋偉實業有限公司","嘉義縣太保市嘉太工業區光復路4號","核准設立"
"06234552","速達興業股份有限公司","嘉義縣水上鄉水上村嘉朴路137巷1號","核准設立"
"07067309","味王股份有限公司","臺北市中山區聚盛里中山北路2段79號5樓","核准設立"
"07114909","四達化學有限公司","臺北市松山區復興北路369號7樓之6","核准設立"
"07719230","臺灣愛絲樂股份有限公司","臺北市大同區民權西路146號12樓之1","核准設立"
"09401982","霖愷企業有限公司","新北市永和區保生路22巷14號","核准設立"
"11170157","立邦生物科技有限公司","臺北市中山區松江路293號3樓311室","核准設立"
"11594351","培英科技有限公司","臺北市中山區八德路2段174巷10弄5號1樓","核准設立"
"11962025","南泰福貿易有限公司","臺北市中山區南京東路2段206號4樓","核准設立"
"12207667","維舟集通路有限公司","臺北市松山區光復北路26巷3號4樓","核准設立"
"12213598","聖益有限公司","臺北市中山區農安街249號6樓","核准設立"
"12552055","豐盈美術印刷有限公司","臺北市中山區民權東路2段135巷29弄4號1樓","核准設立"
"12555736","易駿企業股份有限公司","臺北市信義區忠孝東路5段1-3號4樓","核准設立"
"12635106","小淺雅瑪珂股份有限公司","臺南市麻豆區麻口里麻豆口1之30號6樓","核准設立"
"12638526","王溙股份有限公司","桃園市平鎮區平安里中豐路南勢一段158巷47號1樓","核准設立"
"12684632","永堅新實業有限公司","新北市五股區福德里登林路81之15號5樓","核准設立"
"12736723","汎宇藥業股份有限公司","臺中市北區漢口路3段84之1號2樓","核准設立"
"12738638","大翊柏科技股份有限公司","臺中市南屯區大墩一街241之3號3樓","核准設立"
"12778125","瓏耀股份有限公司","新北市永和區國中路202號4樓","核准設立"
"12794292","宏橋股份有限公司","桃園市中壢區民權路2段65巷1號","核准設立"
"12839501","星禾國際有限公司","桃園市大園區民生路104號","核准設立"
"12890957","馨和實業有限公司","新北市新莊區明中街46號","核准設立"
"12932921","恒亞貿易有限公司","臺北市大同區民族西路243號1樓","核准設立"
"12982219","創平科技有限公司","新竹縣竹北市泰和里新泰路98號6樓","核准設立"
"12994664","汶宏企業有限公司","屏東縣新園鄉鹽埔村中正路176號","核准設立"
"13034171","亞洲資喬有限公司","桃園市桃園區寶慶路138巷25號1樓","核准設立"
"13035621","建呈管理顧問有限公司","新北市汐止區水源路1段188號4樓","核准設立"
"13051001","金廣銘企業有限公司","新北市淡水區英專路178號地下1層之5","核准設立"
"13061583","頂饌餐飲開發股份有限公司","臺中市北區賴旺里北平路二段28之8號1樓","解散"
"13062561","坤農企業有限公司","嘉義市西區福全里博愛路二段428號1樓","核准設立"
"13067762","龍得水實業有限公司","高雄市鳳山區華山街259號1樓","核准設立"
"13081321","麒鉅科技顧問有限公司","臺北市中山區一江街13號7樓","核准設立"
"13101261","詮勝企業管理顧問有限公司","臺北市中正區忠孝東路1段13號1樓","核准設立"
"13109171","敦頤資訊有限公司","臺北市中正區博愛路3號3樓","核准設立"
"13142072","鈺陞興業有限公司","高雄市三民區臥龍路54巷56號","核准設立"
"14012061","恒洲實業股份有限公司","臺北市大安區信義路4段184號4樓","核准設立"
"15013427","洸洋化學製藥股份有限公司","新北市板橋區信義路26巷10號","核准設立"
"15153545","利邦化學食品股份有限公司","臺北市中正區重慶南路2段59號12樓之3","核准設立"
"15221213","京聯實業有限公司","臺北市信義區信義路5段5號","核准設立"
"16130471","生展生物科技股份有限公司","臺南市新營區開元路154號Ａ棟","核准設立"
"16294852","中華寧記食品有限公司","臺北市大安區光復南路628巷9號","核准設立"
"16295212","台灣活曼特有限公司","臺北市北投區文林北路94巷15號1樓","核准設立"
"16305345","逸品實業有限公司","臺北市中山區松江路283號5樓","核准設立"
"16326910","煜坪企業有限公司","新北市淡水區淡金路38巷94號10樓","核准設立"
"16379508","鴻齡國際有限公司","新北市三重區仁義街101巷12之1號","核准設立"
"16404443","馥雅有限公司","新北市汐止區康寧街61巷22弄9號","核准設立"
"16506808","瑞仙綠能產業科技有限公司","桃園市中壢區中山東路三段393號1樓","核准設立"
"16512822","和永固事業有限公司","新北市永和區竹林路201巷22弄17號1樓","核准設立"
"16542261","徠力生有限公司","新北市泰山區德安街5號","核准設立"
"16579793","合巧香料有限公司","苗栗縣竹南鎮佳興里2鄰公義路178巷1號","核准設立"
"16678864","華森健康國際有限公司","新北市樹林區俊英街81巷61之2號(1樓)","核准設立"
"16690889","鳳新電腦有限公司","高雄市鳳山區武營路285號","核准設立"
"16914902","風訊科技有限公司","桃園市中壢區成功里成章三街76號2樓","核准設立"
"18852136","振源食品科技股份有限公司","臺北市中正區師大路181號","核准設立"
"20884177","勤裕企業股份有限公司","臺北市內湖區行愛路159號4樓","核准設立"
"03341208","振芳股份有限公司","臺北市中正區新生南路1段116號3樓","核准設立"
"04222102","台石股份有限公司","臺北市中山區松江路42號6樓","核准設立"
"04327859","臺鍊企業股份有限公司","臺北市中正區漢口街1段45號地下1樓","核准設立"
"04385359","弘友股份有限公司","臺北市松山區南京東路4段164號6樓","核准設立"
"04713260","汎飛股份有限公司","臺北市松山區南京東路4段164號6樓","核准設立"
"04742997","寶齡富錦生技股份有限公司","臺北市南港區園區街3號16樓","核准設立"
"04747796","瑞順企業股份有限公司","臺北市中正區重慶南路1段121號4樓之9","核准設立"
"05174211","頂記食品股份有限公司","新北市五股區興珍里五工路144號1樓","核准設立"
"05505275","品僑有限公司","臺北市中山區天津街62號6樓","核准設立"
"06377538","長壽化工廠有限公司","臺南市南區新樂路66號","核准設立"
"07501107","鑫昌貿易有限公司","新北市林口區中山路71號6樓","核准設立"
"08058399","二禮企業有限公司","屏東縣潮州鎮三星里三林路80號","核准設立"
"09488312","博邁實業有限公司","臺北市大安區復興南路1段127號10樓","核准設立"
"11310208","振誠貿易股份有限公司","臺北市中正區師大路181號","核准設立"
"11454725","南嘉有限公司","臺北市中山區南京東路2段206號4樓","核准設立"
"11746701","裕元興業股份有限公司","臺北市中山區松江路129號9樓","核准設立"
"12152614","凱承企業股份有限公司","臺北市中山區南京東路2段150號6樓","核准設立"
"12340412","嘉愛貿易有限公司","臺北市南港區經貿二路235巷27號14樓","核准設立"
"12343712","飛揚聯合科技股份有限公司","臺北市中山區農安街57號2樓之6","核准設立"
"12604498","前濱有限公司","新北市深坑區北深路3段155巷15號4樓","核准設立"
"12618134","建榳養生事業有限公司","新北市鶯歌區建國路596巷68、70號","解散"
"12692458","一流王牌有限公司","臺北市萬華區西昌街51號","核准設立"
"12692534","沅哲有限公司","新北市林口區粉寮路2段24號","核准設立"
"12698729","傑登生研有限公司","新北市新店區北新路3段46號2樓","核准設立"
"12716233","昕曄國際企業有限公司","新北市永和區河堤里環河西路1段51巷10弄15號","核准設立"
"12760244","統聯合實業有限公司","高雄市鳳山區自強二路176巷8號1樓","核准設立"
"12806348","繼光香實業有限公司","臺中市太平區新光里新福路767號","核准設立"
"12832134","中唯有限公司","新竹縣竹北市泰和里博愛街711巷13號1樓","核准設立"
"12848945","昇上宏貿易有限公司","彰化縣員林鎮三義里惠安街73號","核准設立"
"12855635","鴻元事業有限公司","臺北市松山區八德路3段219號(2樓)","核准設立"
"12911550","順禾國際有限公司","新北市新莊區昌隆街67號5樓之3","核准設立"
"12933772","養生煮有限公司","臺北市中山區南京東路1段16號10樓","核准設立"
"12956346","基酵生物科技股份有限公司","臺北市大同區重慶北路2段48號9樓之3","核准設立"
"12971536","立弘生化科技股份有限公司","臺北市大安區敦化南路2段71號13樓","核准設立"
"12972654","達富康國際有限公司","臺北市內湖區內湖路1段314號9樓","核准設立"
"13050164","賽斯生物科技股份有限公司","臺北市內湖區成功路4段30巷20號5樓","核准設立"
"13065498","仲麟實業有限公司","高雄市鳳山區杭州西街164號3樓","核准設立"
"13084299","群頂國際有限公司","新北市永和區保生路1號11樓之5","核准設立"
"13095958","源寶國際行銷流通事業有限公司","臺北市中山區復興北路514巷27號1樓","核准設立"
"13106646","泰創國際實業有限公司","臺北市大安區羅斯福路4段119巷34號5樓","核准設立"
"13120062","旺泉水實業有限公司","臺北市中山區民權東路1段72號11樓之11","核准設立"
"13125284","仲暘企業有限公司","新北市深坑區北深路3段240號","核准設立"
"13141432","立和生醫股份有限公司","臺北市中山區中山北路2段93巷19號9樓","核准設立"
"13160155","海洋維義食品股份有限公司","高雄市鳳山區國泰路2段3巷11號","核准設立"
"13199784","東樺食品原料有限公司","高雄市小港區廠前路64號1樓","核准設立"
"15069625","友源貿易股份有限公司","臺北市大安區敦化南路2段65號11樓","核准設立"
"15189403","協和興化工原料股份有限公司","臺北市萬華區和平西路3段84號1樓","核准設立"
"15465603","廣成香料化學股份有限公司","新北市八里區頂寮一街28巷1號","核准設立"
"16053122","東佳貿易有限公司","臺中市北屯區太順路250號1樓","核准設立"
"16203276","順益昌商業有限公司","桃園市八德區永豐路332號","核准設立"
"16241624","新風動企業有限公司","臺中市南區仁德街22號1樓","核准設立"
"16307131","泰宗生物科技股份有限公司","臺北市內湖區基湖路35巷11號7樓","核准設立"
"16387182","津華食品股份有限公司","臺中市西屯區福和里臺灣大道4段925號18樓之6","核准設立"
"16492494","永熙股份有限公司","新竹縣竹北市博愛街711巷4弄26號1樓","核准設立"
"16519141","德啟實業有限公司","桃園市桃園區大業路2段237號7樓","核准設立"
"16528176","營養家行銷有限公司","臺南市北區成功里西門路4段455號3樓之2","核准設立"
"16584579","伍騏生科有限公司","臺北市內湖區成功路5段460號15樓之1","核准設立"
"16703630","佳敬科技有限公司","桃園市平鎮區民族路雙連二段118巷45號","核准設立"
"16732608","崇銓企業有限公司","新北市汐止區忠三街26巷23號","核准設立"
"16736983","摩司科技股份有限公司","臺北市北投區吉利街233號1樓","核准設立"
"16774281","多禮國際有限公司","新北市板橋區文化路1段333號7樓","核准設立"
"16783795","佳美樂實業有限公司","臺北市中山區吉林路218巷10號1樓","核准設立"
"16820335","遠信國際實業有限公司","嘉義縣新港鄉潭大村潭子墘26-2號","核准設立"
"16861308","嘉振企業有限公司","臺南市佳里區鎮山里鎮山162-16號","核准設立"
"00699771","簡隆企業有限公司","新北市汐止區福德一路342巷3弄16號(2樓)","核准設立"
"01179849","嘉雨有限公司","嘉義市東區後湖里2鄰保成路67號1樓","核准設立"
"01406366","第一化成股份有限公司","新北市板橋區信義路26巷10號","核准設立"
"01884009","金益化學工廠有限公司","新北市土城區中央路1段365巷16號","核准設立"
"04417508","冠軍股份有限公司","臺北市中山區中山北路2段79號7樓","核准設立"
"04424206","七星香料股份有限公司","新北市新莊區化成路11巷89弄11號","核准設立"
"04427533","双安有限公司","臺北市中山區長安東路1段2之1號3樓","核准設立"
"04472136","立業貿易股份有限公司","臺北市大同區南京西路22號12樓","核准設立"
"04545428","鴻明冷凍食品股份有限公司","新北市瑞芳區大寮路84號","核准設立"
"04696749","友發化工股份有限公司","臺北市中正區忠孝東路1段85號16樓","核准設立"
"05077169","新騰貿易股份有限公司","臺北市中山區林森北路612號7樓","核准設立"
"05183083","盛霖國際貿易有限公司","臺北市大安區和平東路1段6號3樓","核准設立"
"05406486","美而快實業股份有限公司","臺北市南港區南港路3段47巷8號1樓","核准設立"
"05631195","予恩國際有限公司","新北市土城區中央路1段121巷10弄12號4樓","核准設立"
"06081486","方冠生物科技股份有限公司","南投縣名間鄉濁水村員集路1-13號","核准設立"
"07057442","六和化工股份有限公司","臺北市中山區德惠街9號6樓","核准設立"
"07723733","立台貿易有限公司","臺北市松山區復興北路369號6樓之2","核准設立"
"11027322","久好企業股份有限公司","臺北市中山區南京東路3段201號10樓","核准設立"
"11347802","味全食品工業股份有限公司","臺北市中山區松江路125號","核准設立"
"11845505","遠東香料股份有限公司","臺北市中山區松江路309號7樓","核准設立"
"11907184","台灣曾田香料股份有限公司","臺北市中山區松江路309號7樓","核准設立"
"12109976","南峻企業有限公司","臺北市大安區敦化南路2段104號11樓之1","核准設立"
"12146493","合穗貿易股份有限公司","臺北市松山區南京東路3段248號13樓之2","核准設立"
"12298913","富凰企業股份有限公司","臺北市大同區承德路3段123號","核准設立"
"12632939","智德王國際有限公司","臺南市東區長榮路一段256號4樓之2","核准設立"
"12637527","原菘生物科技有限公司","臺北市松山區南京東路4段50號7樓(A室)","核准設立"
"12679096","歐德默股份有限公司","高雄市三民區漢口街２５之４號４樓之１","解散"
"12713496","立笙貿易有限公司","臺中市西屯區潮洋里環河路176號1樓","核准設立"
"12758731","仁勝工業有限公司","嘉義縣義竹鄉龍蛟村龍蛟潭186附1號","核准設立"
"12777239","益利安企業有限公司","新北市中和區秀峰街127巷11號4樓","核准設立"
"12797827","亞世欣實業股份有限公司","新北市樹林區柑園街2段122巷5號5樓","核准設立"
"12818766","百翊國際企業有限公司","桃園市新屋區新生里中正路198巷49弄14號1樓","核准設立"
"12844005","威立達科技股份有限公司","新北市中和區立德街123號7樓","核准設立"
"12866437","綠恩生醫科技股份有限公司","臺北市中正區八德路1段50號","核准設立"
"12871987","漢馨科技有限公司","新北市中和區板南路665號13樓","核准設立"
"12876028","名邦企業有限公司","臺北市信義區松信路119號6樓之1","解散"
"12905831","博馨實業有限公司","彰化縣員林鎮崙雅里崙雅巷51之1號","核准設立"
"12953312","宇笛生物科技股份有限公司","臺北市中正區羅斯福路2段11號4樓","核准設立"
"12979122","微晶電通有限公司","臺北市大安區信義路3段150號6樓之1","核准設立"
"12990739","花王興實業有限公司","花蓮縣吉安鄉慶豐村慶北二街514巷2弄2號1樓","核准設立"
"13039909","樞紐科技顧問股份有限公司","新竹市東區綠水里食品路25巷26號","核准設立"
"13043544","大潤發企業有限公司","新北市淡水區民權路40號9樓之2","核准設立"
"13045085","新城國際實業股份有限公司","新北市汐止區福德二路19巷6號","核准設立"
"13048338","愛康興生物科技有限公司","苗栗縣頭份鎮成功里18鄰忠孝二路119號5樓之1","核准設立"
"13063597","廣相昌國際有限公司","桃園市蘆竹區南山路一段349巷18號1樓","核准設立"
"13117849","新台灣聯合科技有限公司","新北市蘆洲區民族路292號2樓","核准設立"
"13119419","麒銘國際股份有限公司","桃園市桃園區中寧里大興西路二段104-1號","解散"
"13125926","中道康有限公司","臺北市中正區忠孝西路1段72號9樓之11","核准設立"
"13199074","瑞妮斯特生技醫學有限公司","桃園市桃園區中正路610號2樓","核准設立"
"14020267","富康國際生技股份有限公司","新北市汐止區大同路1段179號7樓","核准設立"
"15011407","大申貿易有限公司","臺北市萬華區康定路242號","核准設立"
"15990352","力璟工程有限公司","臺北市萬華區康定路250巷7號1樓","核准設立"
"16008056","琪代有限公司","高雄市小港區松金街1巷6號3樓","核准設立"
"16068413","寬庚有限公司","臺中市北區中正里原子街一之一號一樓","核准設立"
"16183912","滿奇股份有限公司","彰化縣永靖鄉瑚璉村中山路二段310號","核准設立"
"16323723","嘉慶豐企業有限公司","臺北市大安區忠孝東路4段248巷29號10樓之1","核准設立"
"16374692","百創生醫有限公司","新北市蘆洲區信義路39號(1樓)","核准設立"
"16448250","台灣泰華施股份有限公司","臺北市松山區富錦街421號2樓","核准設立"
"16507454","崴達國際股份有限公司","高雄市前鎮區復興四路12號6樓之20","核准設立"
"16571434","淞陽有限公司","桃園市龍潭區三和里渴望路616巷11號2樓","核准設立"
"16587793","聯安健康事業股份有限公司","臺北市松山區南京東路4段16號地下1層","核准設立"
"16601633","金麥生物科技有限公司","新北市淡水區中正東路2段29之3號19樓","核准設立"
"16654877","有澤化學股份有限公司","高雄市鳳山區國富路21巷2弄13、15號","核准設立"
"16681609","瑞華仕國際有限公司","臺北市文山區興隆路1段101號1樓、103號1樓","核准設立"
"16752012","金達信股份有限公司","臺北市中山區吉林路26巷7號1樓","核准設立"
"16932388","巧舜企業有限公司","新北市土城區中華路1段56巷51號","核准設立"
"16945686","如觀貿易有限公司","新北市中和區建康路176號5樓","核准設立"
"16983702","億豐國際企業有限公司","臺南市關廟區五甲里南雄路1段1067號","核准設立"
"20780031","及福企業有限公司","臺中市梧棲區信義街102巷62號","核准設立"
"20790729","青峰實業股份有限公司","新北市中和區中正路1226號5樓之1","核准設立"
"20990135","上鈺科技股份有限公司","臺北市松山區南京東路5段356號7樓","核准設立"
"20991465","豐煜貿易股份有限公司","臺北市內湖區內湖路1段360巷17號3樓","核准設立"
"22067757","今冠化工股份有限公司","南投縣南投市永豐里工業南五路7號","核准設立"
"22079775","慶威國際興業有限公司","新北市三重區重新路5段661巷14號","核准設立"
"22156863","科林儀器股份有限公司","新北市中和區中和路366號12樓之3","核准設立"
"22180049","天義企業股份有限公司","臺北市大安區復興南路1段129號5樓","核准設立"
"22197436","知佳實業股份有限公司","臺北市中正區博愛路25號4樓14室","核准設立"
"22347462","富浯企業有限公司","臺北市信義區基隆路1段186號3樓之7","核准設立"
"22352345","品晁有限公司","臺北市中山區天津街62號6樓","核准設立"
"22398807","佑煌企業有限公司","臺南市麻豆區大埕里平等路17號","核准設立"
"22653031","常餘實業有限公司","臺北市文山區和興路6巷2號9樓","核准設立"
"22689306","健順實業股份有限公司","新北市樹林區西圳街2段104號","核准設立"
"22727879","新生貿易有限公司","臺北市松山區復興北路1號6樓之6","核准設立"
"22749178","誌滿興業有限公司","臺北市大安區和平東路2段53巷2號3樓","核准設立"
"22835504","八千食品有限公司","高雄市苓雅區廣州二街86巷26號","核准設立"
"22857149","百鮮企業有限公司","新北市林口區工四路8號","核准設立"
"23063189","中聯環境生技股份有限公司","新北市淡水區中正東路2段69之5號5樓","核准設立"
"23408661","寶鑫股份有限公司","新北市五股區成泰路1段171巷26號5樓","核准設立"
"23465634","耐斯國際開發股份有限公司","臺北市大安區敦化南路2段97號17樓","核准設立"
"23590817","昊漢企業股份有限公司","臺北市松山區南京東路3段248號13樓之2","核准設立"
"23668482","資立電腦股份有限公司","高雄市左營區曾子路531號17樓之2","核准設立"
"23691370","嘉年生化產品有限公司","雲林縣斗六市榴南里斗工十二路17號","核准設立"
"23750519","道昇國際股份有限公司","臺北市文山區羅斯福路6段142巷82號1樓","核准設立"
"23761071","高佳林實業股份有限公司","臺北市內湖區新湖一路89號3樓","核准設立"
"23764274","糧億企業有限公司","臺北市士林區後港街118號4樓","核准設立"
"23905823","台灣尼克曼有限公司","臺北市中山區長安東路2段112號2樓之3","核准設立"
"24232732","仙妮兒國際有限公司","桃園市平鎮區義興里延平路二段41號4樓之1","核准設立"
"24233943","秝碩企業有限公司","桃園市蘆竹區奉化路114號9樓","廢止"
"24256585","寶鼎軒品有限公司","南投縣魚池鄉魚池村魚池街420號1樓","核准設立"
"24257114","瑞麟國際實業有限公司","臺北市文山區景福街133巷38號","核准設立"
"24259106","元信科技有限公司","臺南市新化區竹子腳13-6號1樓","核准設立"
"24260912","佑品貿易股份有限公司","新北市汐止區新台五路1段79號10樓之9","核准設立"
"24261031","佑紅生技有限公司","臺南市安南區環館北路873號1樓","核准設立"
"24274676","摩根醫藥生技股份有限公司","新北市三重區重新路3段128號8樓之1","核准設立"
"24298380","五松興業股份有限公司","桃園市楊梅區中山里新農街162號1樓","核准設立"
"24307260","可頎有限公司","臺北市大安區敦化南路2段104號11樓之1","核准設立"
"24346828","星際聯合傳媒事業有限公司","臺北市中正區忠孝西路1段66號28樓","核准設立"
"24391941","藍海創意文化股份有限公司","新北市新店區北新路3段217號6樓","核准設立"
"24398228","台灣藻研有限公司","桃園市楊梅區民富路1段136巷1號","核准設立"
"24450223","欣宏生化科技股份有限公司","彰化縣員林市振興里員水路一段255號1樓","核准設立"
"24464280","匯聚升國際企業有限公司","臺北市松山區復興北路1號5樓之3","核准設立"
"24469503","韵达國際運通有限公司","臺北市中山區龍江路331巷19號1樓","核准設立"
"24480129","興福國際有限公司","臺北市中山區南京東路1段25號10樓之2","核准設立"
"24484286","多富多有限公司","臺北市大安區安和路1段32號11樓之2","核准設立"
"24487811","德旭食品有限公司","新北市汐止區汐萬路1段246號","核准設立"
"24492167","鈞達實業有限公司","臺北市松山區民生東路4段79號","解散"
"24503636","蔬食伊甸園股份有限公司","高雄市左營區維新街１５６號","核准設立"
"24526429","中遠國際運通有限公司","高雄市左營區崇德路8巷13號","核准設立"
"24527784","善鈺生醫實業有限公司","臺中市西屯區台中港路二段60-8號10樓之7","核准設立"
"24534687","瑨鑫有限公司","臺北市大安區仁愛路4段29之2號7樓","核准設立"
"24535757","天度國際養生事業有限公司","新北市新店區中央二街73號","解散"
"24539753","成凱生技有限公司","臺北市大安區羅斯福路3段277之16號","核准設立"
"24543270","花東海礦股份有限公司","臺北市中山區松江路363號12樓","核准設立"
"24543829","禾潤生技有限公司","臺北市大安區和平東路1段73號7樓","核准設立"
"24545283","金凱食品有限公司","臺北市信義區吳興街85號","核准設立"
"24547297","丞宇科有限公司","臺北市大安區和平東路1段171號5樓","核准設立"
"24559119","大順化工有限公司","臺北市北投區清江路245巷18號","核准設立"
"20970525","瑞聯興業股份有限公司","新北市汐止區新台五路1段77號13樓之8","核准設立"
"22256960","木聖實業有限公司","高雄市前鎮區民權二路１０６號１４樓","核准設立"
"22422010","台忠企業股份有限公司","臺北市松山區民生東路3段118號8樓之2","核准設立"
"22443021","仁友興業有限公司","臺北市大安區信義路4段341號6樓之2","核准設立"
"22448948","翰詮國際有限公司","臺北市中山區南京東路3段101號7樓","核准設立"
"22521449","振豐化學廠股份有限公司","新北市新莊區五權三路18號","核准設立"
"22615332","祥靈企業有限公司","臺北市內湖區東湖路113巷95弄140號1樓","核准設立"
"22650870","柏誌股份有限公司","臺北市大安區建國南路1段42號4樓之7","核准設立"
"22709339","歐典生物科技股份有限公司","彰化縣埤頭鄉崙腳村興工路20號","核准設立"
"22720518","漢勳企業股份有限公司","新北市永和區文化路192巷14弄4號5樓","核准設立"
