"統一編號","公司名稱","公司地址","登記狀態"
"13084740","好運通食材通路股份有限公司","新北市林口區工三路4號","核准設立"
"13089344","台灣維克法蘭斯股份有限公司","臺北市內湖區陽光街321巷12號6樓","核准設立"
"13097180","朝輝國際股份有限公司","臺北市內湖區潭美街587號2樓","核准設立"
"13104062","崴仕登股份有限公司","臺北市大安區仁愛路4段99號4樓","核准設立"
"13116742","皇冠寵物食品有限公司","臺北市士林區天母北路87巷1號1樓","核准設立"
"13120540","廣合國際行銷股份有限公司","臺北市大同區蘭州街6巷2號9樓","核准設立"
"13154203","雄柏企業有限公司","高雄市楠梓區德民路879號","核准設立"
"13160090","紅雲國際股份有限公司","高雄市鼓山區明誠三路689號16樓","核准設立"
"13165026","新如意國際事業有限公司","高雄市前金區民生2路75號4樓之4","核准設立"
"13184831","伊儷國際貿易有限公司","高雄市苓雅區興中二路148號3樓之12","核准設立"
"13198482","雅檀國際企業有限公司","高雄市三民區懷安街23號5樓","核准設立"
"16069546","天佛原鄉有限公司","新北市淡水區沙崙路25巷16之1號","核准設立"
"16105515","寶慶百貨有限公司","高雄市前金區中正四路118號","核准設立"
"16111066","瓚邦企業有限公司","高雄市左營區果貿里翠峰路42號","核准設立"
"16154917","小耳朵國際開發有限公司","臺北市大安區信義路4段199巷12號1樓","核准設立"
"16252939","高北百貨有限公司","臺南市北區成功里西門路４段７巷７號","核准設立"
"16296628","競合國際行銷股份有限公司","臺北市松山區復興北路369號4樓","核准設立"
"16298983","雅宸空間設計有限公司","新北市新店區安祥路104巷11弄18號6樓","核准設立"
"15900367","嘉林圖書事業有限公司","臺北市萬華區西園路2段155號11樓","核准設立"
"16001808","永慶實業股份有限公司","臺中市北區中清路一段629號2樓","核准設立"
"16004404","德泛企業股份有限公司","彰化縣花壇鄉中庄村中山路一段35號","核准設立"
"16007330","利霖有限公司","高雄市鳳山區建國路三段34號1樓","核准設立"
"16052003","保綠貿易有限公司","彰化縣和美鎮山犁里道周路三三七巷二弄一號","廢止"
"16117842","寶翰生活館有限公司","高雄市前鎮區興中里復興三路216號1樓、2樓","核准設立"
"16125147","寶聖生活館有限公司","高雄市三民區安邦里自立一路408號1樓","核准設立"
"16130471","生展生物科技股份有限公司","臺南市新營區開元路154號Ａ棟","核准設立"
"16160191","凱企國際有限公司","臺北市北投區永興路１段４８號１樓","廢止"
"16242980","閎碩實業有限公司","新北市三峽區文化路120巷16號2樓","核准設立"
"16293447","廣銘國際有限公司","新北市汐止區福德二路３５９巷１３號３樓","核准設立"
"16301376","中華海洋生技股份有限公司","新北市汐止區新台五路1段81號12樓之3","核准設立"
"16303640","旭嶺有限公司","臺北市中山區松江路2號6樓之3","解散"
"16307771","亞頡國際有限公司","臺北市信義區虎林街132巷26號1樓","解散"
"16325969","亞仕商國際股份有限公司","臺北市中山區松江路87號10樓之2","核准設立"
"16358840","克莉兒眼鏡有限公司","新北市三重區長安街56號","解散"
"16393810","雙禎有限公司","臺南市學甲區仁得里公舘路30號1樓","核准設立"
"16463012","信研貿易有限公司","高雄市苓雅區建國一路74之2號","解散"
"16472498","寶璽百貨有限公司","高雄市三民區林森一路286號","核准設立"
"16542261","徠力生有限公司","新北市泰山區德安街5號","核准設立"
"16586886","泉康有限公司","臺北市大安區忠孝東路4段220號3樓","核准設立"
"16590431","麥可貿易有限公司","臺北市文山區溪洲街69號","核准設立"
"16594703","魔色天空廣告事業有限公司","新北市汐止區大同里大同路2段236號19樓之2","解散"
"16651892","佑瑄有限公司","臺中市南區高工南路7號","核准設立"
"16653630","魚之林事業有限公司","臺中市北屯區東光里北屯路258號1樓","核准設立"
"16690889","鳳新電腦有限公司","高雄市鳳山區武營路285號","核准設立"
"16705258","市聯實業股份有限公司","新北市土城區廷寮里金城路三段十二號地下一層之一","廢止"
"16728631","德通股份有限公司","臺南市永康區自強路340號","核准設立"
"16732472","永崎利有限公司","新北市三重區中興北街164號","核准設立"
"16735788","中圓寵物用品股份有限公司","桃園市桃園區中正路八三六號","解散"
"16877218","昱利實業有限公司","彰化縣芬園鄉竹林村永和路一四五巷廿四號","解散"
"16908492","奇詮開發有限公司","臺南市永康區建國里復興路33巷62號1樓","核准設立"
"16943955","嘉鴻電機科技有限公司","臺南市南區興南街二二二巷三三弄三號一樓","核准設立"
"16945341","亞龍紡織有限公司","臺南市仁德區上崙里德崙路77巷88號4樓之1","核准設立"
"16960829","廣鐸企業有限公司","臺中市北屯區豐樂路2段266號1樓","核准設立"
"16980901","富淩國際股份有限公司","新北市板橋區篤行路3段18號10樓","核准設立"
"16987931","網雲數位有限公司","臺中市西屯區鵬程里逢大路57號17樓之1","核准設立"
"22001398","台灣英文新聞股份有限公司","臺北市大安區信義路2段88號8樓","核准設立"
"22148674","元煜企業有限公司","高雄市三民區金陵街109號1樓","核准設立"
"22193500","旭宣系統科技股份有限公司","臺北市南港區園區街3之2號6樓之3","核准設立"
"22212582","洽發實業股份有限公司","臺中市沙鹿區鎮南路二段650號","核准設立"
"22359537","鉅業科技股份有限公司","新北市中和區中正路七三六號十四樓","廢止"
"22373714","勇連企業有限公司","新北市蘆洲區水湳里1鄰三民路128巷28號","核准設立"
"22375826","忠瑩股份有限公司","臺中市東區台中路325號5樓","核准設立"
"22408312","郁文企業有限公司","新北市泰山區明志路1段106號地下1樓","解散"
"22487809","鎰順實業有限公司","新北市樹林區潭興街32號","核准設立"
"22522670","全能營養技術股份有限公司","臺南市永康區蔦松二街3號","核准設立"
"22695911","穎皓實業股份有限公司","臺南市安平區億載里永華十二街27巷21號1樓","核准設立"
"22820018","立益育樂股份有限公司","臺北市大同區西寧北路70號8樓","核准設立"
"22825436","歐納西斯國際股份有限公司","高雄市前鎮區民豐街1號1樓","解散"
"22898991","紳堡企業股份有限公司","臺北市內湖區行忠路27號5樓","核准設立"
"23059925","鴻盈國際有限公司","臺北市大安區復興南路2段86號13樓之2","核准設立"
"23173643","展易系統股份有限公司","臺中市西屯區何仁里文心路三段二三八號九樓","核准設立"
"23265468","茂源寵物用品科技有限公司","新北市蘆洲區重陽街二九號","解散"
"23280952","伽福珥實業有限公司","新北市中和區新南里40鄰景平路431巷27號1樓","廢止"
"23309851","興亮有限公司","臺北市大同區長安西路214號","核准設立"
"23529784","捷盟行銷股份有限公司","臺北市信義區忠孝東路4段560號7樓","核准設立"
"23532768","豐洋興業股份有限公司","臺北市大安區忠孝東路4段285號13樓","核准設立"
"23537996","耕坊行股份有限公司","臺中市西屯區協和里工業區十六路5號","核准設立"
"23580509","鑫湖實業有限公司","高雄市鳳山區中正路129巷1弄8號1樓","核准設立"
"23676315","銀益塑膠實業有限公司","桃園市八德區永固街12巷16號","核准設立"
"23832293","美嬅泰興業有限公司","臺南市中西區協和里成功路515號9樓","核准設立"
"23967876","品宜企業有限公司","新北市新店區北宜路二段82之7號1樓","解散"
"23989007","愛必加有限公司","臺北市大安區敦化南路2段128號7樓之1","核准設立"
"24208183","良洧企業有限公司","彰化縣彰化市延平里岸頭巷15弄35號","核准設立"
"04252013","立滋實業股份有限公司","臺北市中正區北平東路20號3樓","核准設立"
"04264685","富富企業股份有限公司","臺北市中山區民生東路1段42號5樓之1","核准設立"
"04431071","成功體育文具股份有限公司","新北市汐止區康寧街149號1樓","核准設立"
"04732512","杰祥企業有限公司","臺北市松山區八德路3段12巷5弄17號5樓","核准設立"
"04897154","易新儀器有限公司","臺北市中正區羅斯福路3段240巷7弄4之1號1樓","核准設立"
"05086625","丹青企業有限公司","臺北市中山區中山北路3段53之6號4樓","核准設立"
"05134324","弘雅圖書股份有限公司","臺北市松山區復興北路386號地下1樓、地上1、2、3、4樓","核准設立"
"05144152","金金國際事業有限公司","臺北市萬華區洛陽街9號9樓","核准設立"
"05406486","美而快實業股份有限公司","臺北市南港區南港路3段47巷8號1樓","核准設立"
"05714195","遠百企業股份有限公司","新北市板橋區貴興路101號","核准設立"
"09492879","秀原企業有限公司","臺北市內湖區內湖路2段311號11樓之1","核准設立"
"11833655","台灣明尼蘇達礦業製造股份有限公司","臺北市大安區敦化南路2段95號6樓至11樓及15樓至16樓","核准設立"
"12130990","慧寶實業有限公司","臺北市中正區中華路1段77號11樓之2","核准設立"
"12489201","風雷益系統科技有限公司","臺北市中山區中山北路2段27巷3之3號3樓","核准設立"
"12602610","泰暄國際有限公司","新竹市經國路一段四六八號一樓","廢止"
"12626459","傑易企業有限公司","新北市三重區仁愛街一二五巷一二號三樓","廢止"
"12629104","葛莉斯化粧品股份有限公司","臺中市東區復興路四段二一九號四樓","解散"
"12646928","翰鑫企業股份有限公司","臺中市大里區中興路二段346巷11號1樓","核准設立"
"12650823","福茂興國際貿易有限公司","桃園市桃園區文化里民權路六號十樓之二","解散"
"12652456","豐華國際股份有限公司","臺北市松山區敦化北路220號3樓","解散"
"12665656","柏里尼國際股份有限公司","臺北市松山區南京東路5段356號7樓","核准設立"
"12674851","派對貿易有限公司","臺北市士林區中山北路5段529號1樓","核准設立"
"12704996","嘉邦石材企業有限公司","臺北市萬華區西園路2段261巷34弄23號","核准設立"
"12748903","軍統聯合股份有限公司","桃園市桃園區建新街一九九號","廢止"
"12749086","耐偉企業有限公司","南投縣國姓鄉北山村種瓜巷35號","核准設立"
"12750169","優立國際超商股份有限公司","臺中市南屯區五權西路二段六六六號五樓","解散"
"12806993","易嘉國際有限公司","新竹縣竹北市鳳岡路一段398巷5號","核准設立"
"12838685","豐業生活館有限公司","新北市三重區幸福里重陽路4段27號1樓","核准設立"
"12843809","日創商貿有限公司","臺中市北區頂厝里北興街二六九號一樓","解散"
"12859225","文盈藥品有限公司","臺北市文山區興隆路2段220巷53弄25號5樓","核准設立"
"12872640","貝祥貿易有限公司","臺北市松山區南京東路4段130號10樓","解散"
"12897902","育竑國際有限公司","高雄市梓官區茄苳里嘉展路二九九巷五號","廢止"
"12902927","浤詮科技股份有限公司","桃園市桃園區文中路747號5樓","核准設立"
"12946410","明宸企業有限公司","臺北市士林區文林路68號1樓","核准設立"
"12949134","藍色拿鐵國際有限公司","臺北市士林區小西街28號3樓之3","核准設立"
"12986088","東遊網數位科技有限公司","臺東縣臺東市豐盛路26巷69號1樓","核准設立"
"12987811","臺駿國際企業股份有限公司","臺北市中山區民權東路3段37號14樓","廢止"
"13005247","賜鎰企業有限公司","新北市永和區中正路283巷29弄4號","核准設立"
"13007603","新屋農聯合股份有限公司","桃園市新屋區新生里中山路四○九號","解散"
"13007982","臺灣農夫生機股份有限公司","南投縣魚池鄉東池村福興巷15之1號","核准設立"
"13010092","寶隆生活館有限公司","高雄市鳳山區新富路430號1樓","核准設立"
"13092235","瀚元網路事業股份有限公司","新北市板橋區中山路2段101號3樓","解散"
"13119419","麒銘國際股份有限公司","桃園市桃園區中寧里大興西路二段104-1號","解散"
"13124124","群朋網路數位有限公司","臺北市中山區長春路４７２號","解散"
"13127059","大吉匯貿易股份有限公司","臺北市中山區敬業四路33號13樓","核准設立"
"13172510","寶澤生活館有限公司","高雄市三民區鼎中里金鼎路339號","核准設立"
"13177450","寶鶴生活館有限公司","高雄市左營區裕誠路453號","核准設立"
"13184451","寶陞生活館有限公司","高雄市苓雅區二聖一路58號1樓","核准設立"
"13195035","仕奇生技股份有限公司","新北市樹林區大安路528號6樓","核准設立"
"14080855","億成有限公司","臺北市中山區松江路42號12樓之5","核准設立"
"15869611","八德行企業股份有限公司","臺北市大同區長安西路70號2樓","核准設立"
"16003051","合作禮儀用品有限公司","臺中市中區大誠街83-7號1號","解散"
"16051406","引通國際股份有限公司","桃園市大溪區田心里信義路43號4樓","核准設立"
"16062873","名人水族器材有限公司","臺中市大雅區文雅里中山北路473巷64號1樓","核准設立"
"16144968","弼富郁國際有限公司","臺北市大安區大安路1段31巷28號1樓","核准設立"
"16208863","石尚企業股份有限公司","新北市土城區中華路2段212號4樓","核准設立"
"16281174","銘望實業有限公司","臺北市松山區南京東路4段11號4樓","核准設立"
"16323723","嘉慶豐企業有限公司","臺北市大安區忠孝東路4段248巷29號10樓之1","核准設立"
"16357595","仲來實業有限公司","新北市林口區仁愛路2段243號5樓之2","核准設立"
"16374692","百創生醫有限公司","新北市蘆洲區信義路39號(1樓)","核准設立"
"16400066","達樂視股份有限公司","基隆市仁愛區仁一路181號1樓","廢止"
"16414414","景太國際企業有限公司","新北市樹林區中山路2段185之2號5樓","核准設立"
"16455364","寶貝生活館有限公司","高雄市楠梓區後昌路837巷69號","核准設立"
"16300637","詢价科技股份有限公司","臺北市大安區東豐街66號3樓","解散"
"16308053","富林開發有限公司","臺北市文山區羅斯福路5段225號1樓","解散"
"16316928","盛高貿易有限公司","臺北市大安區敦化南路2段57號9樓之3","核准設立"
"16361773","鈺揚國際實業有限公司","臺北市信義區永吉路288號2樓之7","核准設立"
"16465736","七熹股份有限公司","高雄市鳳山區中山路149號","核准設立"
"16501732","台灣保羅國際事業股份有限公司","桃園市中壢區新街里環北路398號20樓之6","核准設立"
"16517360","光碟城有限公司","臺中市東勢區豐勢路三四○號","解散"
"16532762","嘉茂眼鏡企業有限公司","臺南市仁德區仁義里中山路623號","解散"
"16564969","弘北百貨有限公司","臺南市永康區六合里中山南路70號","核准設立"
"16585839","家豪興企業有限公司","新北市新店區二十張路34號1樓","核准設立"
"16606102","網路家庭國際資訊股份有限公司","臺北市大安區敦化南路2段105號12樓","核准設立"
"16610387","新饌企業有限公司","臺北市松山區南京東路５段１６號８樓之３","解散"
"16726731","悅園有限公司","臺東縣卑南鄉溫泉村龍泉路53巷5號","核准設立"
"16747089","蕃薯藤數位科技股份有限公司","臺北市大安區羅斯福路3段273號10樓","解散"
"16748432","食健美股份有限公司","新北市板橋區四川路2段100之1號12樓","核准設立"
"16762855","往來國際事業有限公司","臺北市中正區延平南路70號2樓之1","核准設立"
"16797329","亞太威航股份有限公司","臺南市中西區南門路45號","核准設立"
"16811531","興廣天企業有限公司","高雄市左營區新上里明華一路173號","解散"
"16867339","慶慧企業有限公司","高雄市鳳山區和德里14鄰大東二路26、28號1樓","核准設立"
"16891627","達康國際行銷有限公司","臺北市信義區信義路４段３９１號３樓之６","解散"
"16924084","友鵬科技股份有限公司","臺中市北區進化北路２３８號１２樓之５","解散"
"16946382","崴那實業股份有限公司","臺中市西區大隆路20號10樓之7","核准設立"
"16952572","毅騰實業有限公司","新竹縣竹北市鹿場里2鄰福興東路一段340號","核准設立"
"16967800","文集文化事業有限公司","桃園市蘆竹區上竹里大竹路506之25號","核准設立"
"16990289","台富動物處理有限公司","臺中市霧峰區坑口里復興路二段九號一樓","核准設立"
"20683002","台灣雀巢股份有限公司","臺北市內湖區瑞光路399號8樓及8樓之1","核准設立"
"20990135","上鈺科技股份有限公司","臺北市松山區南京東路5段356號7樓","核准設立"
"22079450","米奇百貨有限公司","臺北市大同區重慶北路1段26巷9弄26號","核准設立"
"22082321","賓威紙器有限公司","臺南市南區府南里金華路一段484巷99弄2之6號1樓","核准設立"
"22137894","台森實業股份有限公司","彰化縣彰化市茄苳里茄苳路二段594之3號","核准設立"
"22153325","陽光有限公司","臺北市萬華區西園路2段372巷3弄38號1樓","核准設立"
"22180462","林電國際股份有限公司","臺北市北投區知行路316巷72號1樓","核准設立"
"22282833","中鎮科技股份有限公司","臺中市沙鹿區忠貞路325號","核准設立"
"22318255","松青商業股份有限公司","臺北市內湖區民權東路6段296巷20號","核准設立"
"22327037","永豐餘消費品實業股份有限公司","臺北市中正區重慶南路2段51號16樓","核准設立"
"22421820","勤翔國際股份有限公司","臺北市信義區信義路4段415號7樓之1","核准設立"
"22495890","台灣泰基股份有限公司","臺中市大里區仁化里工業十一路162號","核准設立"
"22615142","海朝貿易有限公司","臺北市萬華區興義街57號1樓","核准設立"
"22615895","九世久企業有限公司","臺北市松山區敦化北路309號3樓之3","核准設立"
"22663283","台灣壽東股份有限公司","新北市中和區宜安路112號7樓","核准設立"
"22744785","維庶實業有限公司","臺北市信義區基隆路1段432號13樓之8","核准設立"
"22781248","金晉輝企業股份有限公司","彰化縣花壇鄉南口村中山路二段334號1樓","核准設立"
"23001038","穩豪事業有限公司","雲林縣斗南鎮新光里北辰1街49號","解散"
"23060232","台灣善美的股份有限公司","臺北市中山區敬業四路33號8樓","核准設立"
"23316591","高宇興業有限公司","臺北市文山區忠順街2段90巷28號地下1樓","核准設立"
"23360245","福壽新實業股份有限公司","臺中市沙鹿區大同街36之1號","核准設立"
"23386110","富商企業股份有限公司","臺中市太平區永義路13號1樓","核准設立"
"23557063","鑫聖企業有限公司","新北市三重區集美街228號1樓","核准設立"
"23571451","碧峰資訊有限公司","新北市新店區光明街165號","核准設立"
"23630584","元鼎資訊股份有限公司","臺北市大安區信義路4段400巷6弄4號1樓","核准設立"
"23668482","資立電腦股份有限公司","高雄市左營區曾子路531號17樓之2","核准設立"
"23760474","台灣金屬礦業股份有限公司","臺北市大安區敦化南路2段40號9樓之1","核准設立"
"23764274","糧億企業有限公司","臺北市士林區後港街118號4樓","核准設立"
"23876860","日象實業股份有限公司","臺南市仁德區一甲里忠義一街56號","核准設立"
"23903206","典茂企業有限公司","高雄市左營區孟子路519號","解散"
"24204829","莉絲爾有限公司","臺中市南屯區惠中路三段10號9樓","核准設立"
"24205974","璞寶股份有限公司","桃園市龜山區楓樹一街70巷22號","核准設立"
"24209818","檜木坊有限公司","基隆市七堵區堵南街53之1號","核准設立"
"24211075","玩股網有限公司","臺北市信義區基隆路1段163號7樓之3","核准設立"
"24213910","赫升實業有限公司","新北市三重區光復路1段130巷18號","解散"
"24219267","瑞克大衛國際有限公司","屏東縣屏東市瑞光里香揚巷80之6號1樓","核准設立"
"24225795","東辰技研有限公司","彰化縣員林鎮南平里南平三街11號4樓","核准設立"
"24227920","好額有限公司","臺中市西屯區上石里西屯路2段233號1樓","核准設立"
"24233140","優妮克國際有限公司","新北市新莊區中原路75號7樓","核准設立"
"00861160","琦信企業有限公司","基隆市安樂區永康里崇德路15巷39號1樓","核准設立"
"03079803","台灣龍燈股份有限公司","臺北市大同區承德路2段81號3樓","核准設立"
"03221766","法蝶國際開發股份有限公司","新北市五股區五權路7巷2、10號6樓","核准設立"
"04447720","晉大電氣五金有限公司","臺北市大同區天水路28號1樓","核准設立"
"04524508","洽裕貿易股份有限公司","臺中市沙鹿區大同街33號","核准設立"
"04742997","寶齡富錦生技股份有限公司","臺北市南港區園區街3號16樓","核准設立"
